source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	

Oclemena acuminata	ott:4727901	=>	Oclemena acuminata	ncbi:1539883	4727901	same/primary-name	Oclemena acuminata
Oclemena acuminata	ott:4727901	-	Eurybia macrophylla	ncbi:481921	487162	noinfo	null

Rodigia	ott:4727907	=>	Rodigia	gbif:8697215	4727907	same/primary-name	Rodigia
Rodigia	ott:4727907	-	Crepis	ncbi:13464	949964	noinfo	null

Cremnothamnus	ott:4727912	=>	Cremnothamnus	ncbi:1231664	4727912	same/primary-name	Cremnothamnus
Cremnothamnus	ott:4727912	-	Helichrysum	ncbi:59430	968337	noinfo	null

Apogon	ott:4727914	=>	Apogon	gbif:3087593	4727914	same/primary-name	Apogon
Apogon	ott:4727914	-	Krigia	ncbi:19018	106731	noinfo	null

Cyrtocymura	ott:4727919	=>	Cyrtocymura	ncbi:1130878	4727919	same/primary-name	Cyrtocymura
Cyrtocymura	ott:4727919	-	Vernonia	ncbi:13753	295609	noinfo	null

Nephrotheca	ott:4727933	=>	Nephrotheca	ncbi:1641145	4727933	same/primary-name	Nephrotheca
Nephrotheca	ott:4727933	-	Gibbaria	ncbi:378868	617366	noinfo	null

Rhysolepis	ott:4727937	=>	Rhysolepis	gbif:8361808	4727937	same/primary-name	Rhysolepis
Rhysolepis	ott:4727937	-	Viguiera	ncbi:73317	994312	noinfo	null

Lagoseris	ott:4727956	=>	Lagoseris	gbif:5386677	4727956	same/primary-name	Lagoseris
Lagoseris	ott:4727956	-	Crepis	ncbi:13464	949964	noinfo	null

Bartlettina	ott:4727964	=>	Bartlettina	ncbi:1745013	4727964	same/primary-name	Bartlettina
Bartlettina	ott:4727964	-	Eupatorium	ncbi:13516	394959	noinfo	null

Achyrophorus	ott:4727967	=>	Achyrophorus	gbif:6063636	4727967	same/primary-name	Achyrophorus
Achyrophorus	ott:4727967	-	Hypochaeris	ncbi:58643	914604	noinfo	null

Orthopappus	ott:4727979	=>	Orthopappus	ncbi:1548359	4727979	same/primary-name	Orthopappus
Orthopappus	ott:4727979	-	Elephantopus	ncbi:318056	327311	noinfo	null

Cadiscus	ott:4727651	=>	Cadiscus	gbif:8362853	4727651	same/primary-name	Cadiscus
Cadiscus	ott:4727651	-	Senecio	ncbi:18794	723076	noinfo	null

Anastraphia	ott:4727991	=>	Anastraphia	ncbi:1542325	4727991	same/primary-name	Anastraphia
Anastraphia	ott:4727991	-	Gochnatia	ncbi:41583	864183	noinfo	null

Phanerostylis	ott:4727994	=>	Phanerostylis	gbif:3141347	4727994	same/primary-name	Phanerostylis
Phanerostylis	ott:4727994	-	Brickellia	ncbi:102753	345509	noinfo	null

Garcilassa	ott:4727709	=>	Garcilassa	gbif:7982703	4727709	same/primary-name	Garcilassa
Garcilassa	ott:4727709	-	Viguiera	ncbi:73317	994312	noinfo	null

Franseria	ott:4727996	=>	Franseria	gbif:6064383	4727996	same/primary-name	Franseria
Franseria	ott:4727996	-	Ambrosia	ncbi:4211	601709	noinfo	null

Odontotrichum	ott:4727551	=>	Odontotrichum	gbif:8016411	4727551	same/primary-name	Odontotrichum
Odontotrichum	ott:4727551	-	Psacalium	ncbi:98713	711407	noinfo	null

Leto	ott:4728004	=>	Leto	gbif:7755827	4728004	same/primary-name	Leto
Leto	ott:4728004	-	Helogyne	gbif:5393507	4727980	noinfo	null

Actinospermum	ott:4728008	=>	Actinospermum	gbif:3105604	4728008	same/primary-name	Actinospermum
Actinospermum	ott:4728008	-	Balduina	ncbi:128713	950025	noinfo	null

Arctogeron	ott:4728015	=>	Arctogeron	gbif:7923996	4728015	same/primary-name	Arctogeron
Arctogeron	ott:4728015	-	Aster	ncbi:41479	409712	noinfo	null

Pyrethrum	ott:4728027	=>	Pyrethrum	gbif:7368819	4728027	same/primary-name	Pyrethrum
Pyrethrum	ott:4728027	-	Tanacetum	ncbi:99105	1019571	noinfo	null

Biotia	ott:4728029	=>	Biotia	gbif:5224255	4728029	same/primary-name	Biotia
Biotia	ott:4728029	-	Aster	ncbi:41479	409712	noinfo	null

Quechualia	ott:4728038	=>	Quechualia	gbif:8295909	4728038	same/primary-name	Quechualia
Quechualia	ott:4728038	-	Vernonia	ncbi:13753	295609	noinfo	null

Doria	ott:4728047	=>	Doria	gbif:5405789	4728047	same/primary-name	Doria
Doria	ott:4728047	-	Othonna	ncbi:109566	518548	noinfo	null

Hemistepta	ott:4728050	=>	Hemistepta	gbif:8197514	4728050	same/primary-name	Hemistepta
Hemistepta	ott:4728050	-	Hemisteptia	ncbi:243804	733916	noinfo	null

Erigeron divergens	ott:4728052	=>	Erigeron divergens	ncbi:91259	4728052	same/primary-name	Erigeron divergens
Erigeron divergens	ott:4728052	-	Symphyotrichum divaricatum	ncbi:1249080	1022083	noinfo	null

Carterothamnus	ott:4728059	=>	Carterothamnus	gbif:3097034	4728059	same/primary-name	Carterothamnus
Carterothamnus	ott:4728059	-	Hofmeisteria	ncbi:176605	481306	noinfo	null

Lacinaria	ott:4728064	=>	Lacinaria	gbif:8347620	4728064	same/primary-name	Lacinaria
Lacinaria	ott:4728064	-	Liatris	ncbi:102782	509201	noinfo	null

Anura	ott:4728082	=>	Anura	gbif:3089470	4728082	same/primary-name	Anura
Anura	ott:4728082	-	Cousinia	ncbi:92908	597720	noinfo	null

Paleaepappus	ott:4728086	=>	Paleaepappus	gbif:3130566	4728086	same/primary-name	Paleaepappus
Paleaepappus	ott:4728086	-	Nardophyllum	ncbi:200661	778534	noinfo	null

Stobaea	ott:4728204	=>	Stobaea	gbif:8018353	4728204	same/primary-name	Stobaea
Stobaea	ott:4728204	-	Berkheya	ncbi:165077	1096948	noinfo	null

Gatyona	ott:4728099	=>	Gatyona	gbif:6064255	4728099	same/primary-name	Gatyona
Gatyona	ott:4728099	-	Crepis	ncbi:13464	949964	noinfo	null

Paralychnophora	ott:4728105	=>	Paralychnophora	ncbi:1548361	4728105	same/primary-name	Paralychnophora
Paralychnophora	ott:4728105	-	Eremanthus	ncbi:434654	1079712	noinfo	null

Amblysperma	ott:4727794	=>	Amblysperma	ncbi:1542327	4727794	same/primary-name	Amblysperma
Amblysperma	ott:4727794	-	Trichocline	ncbi:496612	493998	noinfo	null

Cololobus	ott:4728122	=>	Cololobus	gbif:8027515	4728122	same/primary-name	Cololobus
Cololobus	ott:4728122	-	Vernonia	ncbi:13753	295609	noinfo	null

Dyscritogyne	ott:4728137	=>	Dyscritogyne	gbif:7882472	4728137	same/primary-name	Dyscritogyne
Dyscritogyne	ott:4728137	-	Steviopsis	ncbi:1193825	833849	noinfo	null

Cacalia	ott:4728144	=>	Cacalia	ncbi:1500519	4728144	same/primary-name	Cacalia
Cacalia	ott:4728144	-	Adenostyles	ncbi:217499	211954	noinfo	null

Ptarmica	ott:4728151	=>	Ptarmica	gbif:3141031	4728151	same/primary-name	Ptarmica
Ptarmica	ott:4728151	-	Achillea	ncbi:13328	828101	noinfo	null

Prestelia	ott:4728161	=>	Prestelia	ncbi:1548367	4728161	same/primary-name	Prestelia
Prestelia	ott:4728161	-	Eremanthus	ncbi:434654	1079712	noinfo	null

Dasyanthina	ott:4727968	=>	Dasyanthina	gbif:8384976	4727968	same/primary-name	Dasyanthina
Dasyanthina	ott:4727968	-	Vernonia	ncbi:13753	295609	noinfo	null

Wiestia	ott:4727886	=>	Wiestia	gbif:8016693	4727886	same/primary-name	Wiestia
Wiestia	ott:4727886	-	Lactuca	ncbi:4235	336640	noinfo	null

Kentrophyllum	ott:4728168	=>	Kentrophyllum	gbif:3141355	4728168	same/primary-name	Kentrophyllum
Kentrophyllum	ott:4728168	-	Carthamus	ncbi:4221	1092848	noinfo	null

Scariola	ott:4728169	=>	Scariola	ncbi:1400688	4728169	same/primary-name	Scariola
Scariola	ott:4728169	-	Lactuca	ncbi:4235	336640	noinfo	null

Laphangium	ott:4728170	=>	Laphangium	gbif:3147759	4728170	same/primary-name	Laphangium
Laphangium	ott:4728170	-	Helichrysum	ncbi:59430	968337	noinfo	null

Trachodes	ott:4727465	=>	Trachodes	gbif:8656969	4727465	same/primary-name	Trachodes
Trachodes	ott:4727465	-	Sonchus	ncbi:50190	212025	noinfo	null

Cyclachaena	ott:4727541	=>	Cyclachaena	gbif:6445679	4727541	same/primary-name	Cyclachaena
Cyclachaena	ott:4727541	-	Euphrosyne	gbif:3099628	4728132	noinfo	null

Postia	ott:4728184	=>	Postia	gbif:3130707	4728184	same/primary-name	Postia
Postia	ott:4728184	-	Rhanteriopsis	ncbi:557710	470713	noinfo	null

Lipskyella	ott:4727696	=>	Lipskyella	gbif:8117754	4727696	same/primary-name	Lipskyella
Lipskyella	ott:4727696	-	Cousinia	ncbi:92908	597720	noinfo	null

Volutarella	ott:4728186	=>	Volutarella	gbif:7689742	4728186	same/primary-name	Volutarella
Volutarella	ott:4728186	-	Volutaria	ncbi:41662	323541	noinfo	null

Anteremanthus	ott:4728196	=>	Anteremanthus	ncbi:1548319	4728196	same/primary-name	Anteremanthus
Anteremanthus	ott:4728196	-	Eremanthus	ncbi:434654	1079712	noinfo	null

Synosma	ott:4728208	=>	Synosma	gbif:8215563	4728208	same/primary-name	Synosma
Synosma	ott:4728208	-	Senecio	ncbi:18794	723076	noinfo	null

Leptosyne	ott:4728211	=>	Leptosyne	ncbi:1532933	4728211	same/primary-name	Leptosyne
Leptosyne	ott:4728211	-	Bidens	ncbi:42336	759041	noinfo	null

Stylidium majus	ott:774478	=>	Stylidium majus	ncbi:213842	774478	same/primary-name	Stylidium majus
Stylidium majus	ott:774478	-	Stylidium graminifolium	ncbi:28497	729879	noinfo	null

Dampiera ferruginea	ott:449610	=>	Dampiera ferruginea	ncbi:1161769	449610	same/primary-name	Dampiera ferruginea
Dampiera ferruginea	ott:449610	-	Dampiera stricta	ncbi:1161787	602251	noinfo	null

Dampiera fasciculata	ott:449612	=>	Dampiera fasciculata	ncbi:1161768	449612	same/primary-name	Dampiera fasciculata
Dampiera fasciculata	ott:449612	-	Dampiera stricta	ncbi:1161787	602251	noinfo	null

Scaevola montana	ott:891310	=>	Scaevola montana	ncbi:197975	891310	same/primary-name	Scaevola montana
Scaevola montana	ott:891310	-	Scaevola gaudichaudii	ncbi:197963	366528	noinfo	null

Peracarpa carnosa var. circaeoides	ott:816094	=>	Peracarpa carnosa var. circaeoides	ncbi:1051076	816094	same/primary-name	Peracarpa carnosa var. circaeoides
Peracarpa carnosa var. circaeoides	ott:816094	-	Peracarpa carnosa	ncbi:1049785	604883	noinfo	null

Adenophora stenanthina	ott:94687	=>	Adenophora stenanthina	ncbi:82278	94687	same/primary-name	Adenophora stenanthina
Adenophora stenanthina	ott:94687	-	Adenophora liliifolia	ncbi:361368	631477	noinfo	null

Adenophora verticillata var. hirsuta	ott:181765	=>	Adenophora verticillata var. hirsuta	ncbi:1049769	181765	same/primary-name	Adenophora verticillata var. hirsuta
Adenophora verticillata var. hirsuta	ott:181765	-	Adenophora triphylla	ncbi:187269	817781	noinfo	null

Adenophora triphylla var. japonica	ott:526871	=>	Adenophora triphylla var. japonica	ncbi:265775	526871	same/primary-name	Adenophora triphylla var. japonica
Adenophora triphylla var. japonica	ott:526871	-	Adenophora triphylla	ncbi:187269	817781	noinfo	null

Adenophora remotiflora var. hirticalyx	ott:79495	=>	Adenophora remotiflora var. hirticalyx	ncbi:1049764	79495	same/primary-name	Adenophora remotiflora var. hirticalyx
Adenophora remotiflora var. hirticalyx	ott:79495	-	Adenophora remotiflora	ncbi:103991	533067	noinfo	null

Adenophora liliifolia	ott:631477	=>	Adenophora liliifolia	ncbi:361368	631477	same/primary-name	Adenophora liliifolia
Adenophora liliifolia	ott:631477	-	Adenophora rhomboidea	gbif:8317709	9006130	noinfo	null

Adenophora polyantha	ott:375154	=>	Adenophora polyantha	ncbi:226225	375154	same/primary-name	Adenophora polyantha
Adenophora polyantha	ott:375154	-	Adenophora chanetii	gbif:8561876	9006119	noinfo	null

Adenophora tricuspidata	ott:796442	=>	Adenophora tricuspidata	ncbi:226226	796442	same/primary-name	Adenophora tricuspidata
Adenophora tricuspidata	ott:796442	-	Adenophora richteri	gbif:7814014	9006131	noinfo	null

Adenophora pereskiifolia	ott:796460	=>	Adenophora pereskiifolia	ncbi:226229	796460	same/primary-name	Adenophora pereskiifolia
Adenophora pereskiifolia	ott:796460	-	Adenophora divaricata	ncbi:82271	94696	noinfo	null

Leptocodon hirsutus	ott:5144400	=>	Leptocodon hirsutus	ncbi:1334537	3893782	same/primary-name	Leptocodon hirsutus
Leptocodon hirsutus	ott:5144400	-	Codonopsis hongii	ncbi:1678351	9006277	noinfo	null

Legousia speculum-veneris	ott:117714	=>	Legousia speculum-veneris	ncbi:239456	117714	same/primary-name	Legousia speculum-veneris
Legousia speculum-veneris	ott:117714	-	Specularia speculum-veneris	gbif:8412029	9006788	noinfo	null

Legousia falcata	ott:117716	=>	Legousia falcata	ncbi:239455	117716	same/primary-name	Legousia falcata
Legousia falcata	ott:117716	-	Campanula stellaris	ncbi:1241184	1050959	noinfo	null

Legousia pentagonia	ott:308014	=>	Legousia pentagonia	ncbi:519294	308014	same/primary-name	Legousia pentagonia
Legousia pentagonia	ott:308014	-	Prismatocarpus pentagonius	gbif:8707657	9006736	noinfo	null

Legousia hybrida	ott:638797	=>	Legousia hybrida	ncbi:368679	638797	same/primary-name	Legousia hybrida
Legousia hybrida	ott:638797	-	Prismatocarpus hybridus	gbif:8467352	9006734	noinfo	null

Campanumoea	ott:141086	=>	Campanumoea	ncbi:94281	141086	same/primary-name	Campanumoea
Campanumoea	ott:141086	-	Codonopsis	ncbi:16399	670513	noinfo	null

Platycodon grandiflorus f. albiflorus	ott:39970	=>	Platycodon grandiflorus f. albiflorus	ncbi:1049787	39970	same/primary-name	Platycodon grandiflorus f. albiflorus
Platycodon grandiflorus f. albiflorus	ott:39970	-	Platycodon grandiflorus	ncbi:94286	141088	noinfo	null

Roella prostrata	ott:3892310	=>	Roella prostrata	ncbi:1348696	3892310	same/primary-name	Roella prostrata
Roella prostrata	ott:3892310	-	Roella spicata	ncbi:1348700	3892317	noinfo	null

Roella spicata	ott:3892317	=>	Roella spicata	ncbi:1348700	3892317	same/primary-name	Roella spicata
Roella spicata	ott:3892317	-	Roella goodiana	gbif:3166960	3892319	noinfo	null

Roella squarrosa	ott:3892321	=>	Roella squarrosa	ncbi:1348701	3892321	same/primary-name	Roella squarrosa
Roella squarrosa	ott:3892321	-	Roella filiformis	gbif:8016362	9006745	noinfo	null

Roella psammophila	ott:5232460	=>	Roella psammophila	ncbi:1348697	3892316	same/primary-name	Roella psammophila
Roella psammophila	ott:5232460	-	Roella nitida	gbif:7521507	9006750	noinfo	null

Roella decurrens	ott:664222	=>	Roella decurrens	ncbi:1241229	664222	same/primary-name	Roella decurrens
Roella decurrens	ott:664222	-	Wahlenbergia capensis	ncbi:379311	658020	noinfo	null

Triodanis perfoliata	ott:1019186	=>	Triodanis perfoliata	ncbi:284232	1019186	same/primary-name	Triodanis perfoliata
Triodanis perfoliata	ott:1019186	-	Campanula tymphaea	ncbi:428209	450440	noinfo	null

Azorina vidalii	ott:245755	=>	Azorina vidalii	ncbi:239395	245755	same/primary-name	Azorina vidalii
Azorina vidalii	ott:245755	-	Campanula vidalii	ncbi:1053331	742574	noinfo	null

Canarina canariensis	ott:512094	=>	Canarina canariensis	ncbi:239432	512094	same/primary-name	Canarina canariensis
Canarina canariensis	ott:512094	-	Canarina laevigata	gbif:7946669	9006243	noinfo	null

Wimmerella pygmaea	ott:299626	=>	Wimmerella pygmaea	ncbi:378898	299626	same/primary-name	Wimmerella pygmaea
Wimmerella pygmaea	ott:299626	-	Lobelia lepida	gbif:5409191	3893034	noinfo	null

Wimmerella secunda	ott:4728220	=>	Wimmerella secunda	gbif:3168895	4728220	same/primary-name	Wimmerella secunda
Wimmerella secunda	ott:4728220	-	Lobelia secunda	gbif:8017286	9006634	noinfo	null

Cyphia volubilis	ott:3893877	=>	Cyphia volubilis	ncbi:1348678	3893877	same/primary-name	Cyphia volubilis
Cyphia volubilis	ott:3893877	-	Siphocampylus cordatus	gbif:8699848	3892678	noinfo	null

Cyphia bulbosa	ott:957619	=>	Cyphia bulbosa	ncbi:379220	957619	same/primary-name	Cyphia bulbosa
Cyphia bulbosa	ott:957619	-	Lobelia cyphia	gbif:8361284	9006553	noinfo	null

Cyphia crenata	ott:3893869	=>	Cyphia crenata	gbif:3166400	3893869	same/primary-name	Cyphia crenata
Cyphia crenata	ott:3893869	-	Siphocampylus macropodus	ncbi:673921	295776	noinfo	null

Cyphia phyteuma	ott:3893839	=>	Cyphia phyteuma	gbif:3166502	3893839	same/primary-name	Cyphia phyteuma
Cyphia phyteuma	ott:3893839	-	Lobelia paludosa	gbif:3160125	3893084	noinfo	null

Cyphia undulata	ott:3893854	=>	Cyphia undulata	gbif:3166554	3893854	same/primary-name	Cyphia undulata
Cyphia undulata	ott:3893854	-	Cyphia anomala	gbif:7783943	9006293	noinfo	null

Cyphia incisa	ott:3893885	=>	Cyphia incisa	gbif:3166557	3893885	same/primary-name	Cyphia incisa
Cyphia incisa	ott:3893885	-	Lobelia incisa	gbif:7649096	9006588	noinfo	null

Cyananthus delavayi	ott:182704	=>	Cyananthus delavayi	ncbi:1167297	182704	same/primary-name	Cyananthus delavayi
Cyananthus delavayi	ott:182704	-	Cyananthus integer	gbif:5409787	3893826	noinfo	null

Cyananthus dolichosceles	ott:307078	=>	Cyananthus dolichosceles	ncbi:1045290	307078	same/primary-name	Cyananthus dolichosceles
Cyananthus dolichosceles	ott:307078	-	Cyananthus incanus	ncbi:1045293	307084	noinfo	null

Cyananthus incanus subsp. petiolatus	ott:5144403	=>	Cyananthus incanus subsp. petiolatus	ncbi:1334532	5144403	same/primary-name	Cyananthus incanus subsp. petiolatus
Cyananthus incanus subsp. petiolatus	ott:5144403	-	Cyananthus incanus	ncbi:1045293	307084	noinfo	null

Cyananthus pedunculatus	ott:3893823	=>	Cyananthus pedunculatus	ncbi:1334534	3893823	same/primary-name	Cyananthus pedunculatus
Cyananthus pedunculatus	ott:3893823	-	Cyananthus sericeus	ncbi:1334535	5144405	noinfo	null

Isotoma axillaris	ott:1080899	=>	Isotoma axillaris	ncbi:357974	1080899	same/primary-name	Isotoma axillaris
Isotoma axillaris	ott:1080899	-	Lobelia senecioides	gbif:7394937	9006636	noinfo	null

Isotoma scapigera	ott:3893450	=>	Isotoma scapigera	gbif:5412400	3893450	same/primary-name	Isotoma scapigera
Isotoma scapigera	ott:3893450	-	Lobelia scapigera	gbif:8085097	9006632	noinfo	null

Cyclocodon lancifolius	ott:3893918	=>	Cyclocodon lancifolius	ncbi:1392613	3893918	same/primary-name	Cyclocodon lancifolius
Cyclocodon lancifolius	ott:3893918	-	Cyclocodon lancifolium	ncbi:421875	428444	noinfo	null

Cyclocodon lancifolium	ott:428444	=>	Cyclocodon lancifolium	ncbi:421875	428444	same/primary-name	Cyclocodon lancifolium
Cyclocodon lancifolium	ott:428444	-	Cyclocodon lancifolius	ncbi:1392613	3893918	noinfo	null

Cyclocodon parviflorus	ott:3893945	=>	Cyclocodon parviflorus	gbif:3165018	3893945	same/primary-name	Cyclocodon parviflorus
Cyclocodon parviflorus	ott:3893945	-	Codonopsis parviflora	gbif:8162353	9006280	noinfo	null

Asyneuma limoniifolium	ott:109718	=>	Asyneuma limonifolium	ncbi:361370	109718	same/source-id	null
Asyneuma limoniifolium	ott:109718	-	Phyteuma limonifolium	gbif:8416526	9006713	noinfo	null

Asyneuma anthericoides	ott:367695	=>	Asyneuma anthericoides	ncbi:703216	367695	same/primary-name	Asyneuma anthericoides
Asyneuma anthericoides	ott:367695	-	Phyteuma anthericoides	gbif:7479590	9006696	noinfo	null

Asyneuma virgatum	ott:493399	=>	Asyneuma virgatum	ncbi:284225	493399	same/primary-name	Asyneuma virgatum
Asyneuma virgatum	ott:493399	-	Phyteuma virgatum	gbif:7757339	9006727	noinfo	null

Asyneuma campanuloides	ott:631475	=>	Asyneuma campanuloides	ncbi:361369	631475	same/primary-name	Asyneuma campanuloides
Asyneuma campanuloides	ott:631475	-	Phyteuma campanuloides	gbif:7621333	9006698	noinfo	null

Asyneuma canescens	ott:659497	=>	Asyneuma canescens	ncbi:614174	659497	same/primary-name	Asyneuma canescens
Asyneuma canescens	ott:659497	-	Campanula dimorphantha	ncbi:428160	283617	noinfo	null

Asyneuma trichocalycinum	ott:659505	=>	Asyneuma trichocalycinum	ncbi:614176	659505	same/primary-name	Asyneuma trichocalycinum
Asyneuma trichocalycinum	ott:659505	-	Phyteuma trichocalycinum	gbif:7751755	9006726	noinfo	null

Asyneuma lobelioides	ott:1051893	=>	Asyneuma lobelioides	ncbi:428151	1051893	same/primary-name	Asyneuma lobelioides
Asyneuma lobelioides	ott:1051893	-	Wahlenbergia lobelioides	ncbi:428211	362946	noinfo	null

Asyneuma junceum	ott:3893546	=>	Asyneuma junceum	gbif:3168229	3893546	same/primary-name	Asyneuma junceum
Asyneuma junceum	ott:3893546	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Asyneuma persicum	ott:3893558	=>	Asyneuma persicum	gbif:3168265	3893558	same/primary-name	Asyneuma persicum
Asyneuma persicum	ott:3893558	-	Campanula aspera	gbif:8151236	9006156	noinfo	null

Asyneuma fulgens	ott:3893563	=>	Asyneuma fulgens	gbif:3168060	3893563	same/primary-name	Asyneuma fulgens
Asyneuma fulgens	ott:3893563	-	Campanula fulgens	gbif:8290741	9006173	noinfo	null

Symphyandra	ott:533069	=>	Symphyandra	ncbi:103996	533069	same/primary-name	Symphyandra
Symphyandra	ott:533069	-	Campanula	ncbi:40568	590452	noinfo	null

Edraianthus siculus	ott:360909	=>	Edraianthus graminifolius subsp. siculus	ncbi:440382	360909	same/source-id	null
Edraianthus siculus	ott:360909	-	Edraianthus graminifolius	ncbi:103995	533080	noinfo	null

Edraianthus dalmaticus	ott:410738	=>	Edraianthus dalmaticus	ncbi:440366	410738	same/primary-name	Edraianthus dalmaticus
Edraianthus dalmaticus	ott:410738	-	Campanula cervicaria	ncbi:649652	479178	noinfo	null

Edraianthus graminifolius	ott:533080	=>	Edraianthus graminifolius	ncbi:103995	533080	same/primary-name	Edraianthus graminifolius
Edraianthus graminifolius	ott:533080	-	Edraianthus albanicus	gbif:8413693	9006500	noinfo	null

Edraianthus tenuifolius	ott:719211	=>	Edraianthus tenuifolius	ncbi:361409	719211	same/primary-name	Edraianthus tenuifolius
Edraianthus tenuifolius	ott:719211	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Edraianthus serpyllifolius	ott:987557	=>	Edraianthus serpyllifolius	ncbi:440375	987557	same/primary-name	Edraianthus serpyllifolius
Edraianthus serpyllifolius	ott:987557	-	Wahlenbergia serpyllifolia	gbif:7809698	9006820	noinfo	null

Edraianthus serbicus subsp. stankovicii	ott:987555	=>	Edraianthus serbicus subsp. stankovicii	ncbi:440374	987555	same/primary-name	Edraianthus serbicus subsp. stankovicii
Edraianthus serbicus subsp. stankovicii	ott:987555	-	Edraianthus serbicus	ncbi:440373	987568	noinfo	null

Campanula daghestanica	ott:16182	=>	Campanula daghestanica	ncbi:1241063	16182	same/primary-name	Campanula daghestanica
Campanula daghestanica	ott:16182	-	Campanula fedorovii	ncbi:649657	479174	noinfo	null

Campanula delicatula	ott:16200	=>	Campanula delicatula	ncbi:1241068	16200	same/primary-name	Campanula delicatula
Campanula delicatula	ott:16200	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Campanula macrostachya	ott:27424	=>	Campanula macrostachya	ncbi:428180	27424	same/primary-name	Campanula macrostachya
Campanula macrostachya	ott:27424	-	Campanula scutellata	ncbi:428202	513697	noinfo	null

Campanula propinqua	ott:27443	=>	Campanula propinqua	ncbi:428188	27443	same/primary-name	Campanula propinqua
Campanula propinqua	ott:27443	-	Campanula balansae	ncbi:1241028	84673	noinfo	null

Campanula bayerniana	ott:84671	=>	Campanula bayerniana	ncbi:1241029	84671	same/primary-name	Campanula bayerniana
Campanula bayerniana	ott:84671	-	Campanula savalanica	ncbi:428197	600586	noinfo	null

Campanula balansae	ott:84673	=>	Campanula balansae	ncbi:1241028	84673	same/primary-name	Campanula balansae
Campanula balansae	ott:84673	-	Campanula propinqua	ncbi:428188	27443	noinfo	null

Campanula bononiensis	ott:109730	=>	Campanula bononiensis	ncbi:361374	109730	same/primary-name	Campanula bononiensis
Campanula bononiensis	ott:109730	-	Campanula trachelium	ncbi:85178	733770	noinfo	null

Campanula caespitosa	ott:109739	=>	Campanula caespitosa	ncbi:361377	109739	same/primary-name	Campanula caespitosa
Campanula caespitosa	ott:109739	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Campanula medium	ott:112632	=>	Campanula medium	ncbi:56154	112632	same/primary-name	Campanula medium
Campanula medium	ott:112632	-	Platycodon grandiflorus	ncbi:94286	141088	noinfo	null

Campanula massalskyi	ott:208528	=>	Campanula massalskyi	ncbi:1241128	208528	same/primary-name	Campanula massalskyi
Campanula massalskyi	ott:208528	-	Campanula ketzkhovelii	gbif:8175126	9006185	noinfo	null

Campanula colorata	ott:170708	=>	Campanula colorata	ncbi:1241056	170708	same/primary-name	Campanula colorata
Campanula colorata	ott:170708	-	Campanula pallida	ncbi:1241138	219750	noinfo	null

Campanula crispa	ott:187547	=>	Campanula crispa	ncbi:1241061	187547	same/primary-name	Campanula crispa
Campanula crispa	ott:187547	-	Prismatocarpus crispus	ncbi:1348689	3892548	noinfo	null

Campanula lingulata	ott:208533	=>	Campanula lingulata	ncbi:1241120	208533	same/primary-name	Campanula lingulata
Campanula lingulata	ott:208533	-	Campanula cervicaria	ncbi:649652	479178	noinfo	null

Campanula petraea	ott:210675	=>	Campanula petraea	ncbi:239417	210675	same/primary-name	Campanula petraea
Campanula petraea	ott:210675	-	Campanula involucrata	ncbi:428176	858211	noinfo	null

Campanula pallida var. tibetica	ott:446695	=>	Campanula pallida var. tibetica	ncbi:1241140	446695	same/primary-name	Campanula pallida var. tibetica
Campanula pallida var. tibetica	ott:446695	-	Campanula pallida	ncbi:1241138	219750	noinfo	null

Campanula alliariifolia	ott:245756	=>	Campanula alliariifolia	ncbi:239396	245756	same/primary-name	Campanula alliariifolia
Campanula alliariifolia	ott:245756	-	Campanula pendula	ncbi:239473	1002872	noinfo	null

Campanula ramosissima	ott:263493	=>	Campanula ramosissima	ncbi:1090606	263493	same/primary-name	Campanula ramosissima
Campanula ramosissima	ott:263493	-	Campanula lusitanica	ncbi:239411	219661	noinfo	null

Campanula kemulariae	ott:277895	=>	Campanula kemulariae	ncbi:1238577	277895	same/primary-name	Campanula kemulariae
Campanula kemulariae	ott:277895	-	Campanula raddeana	ncbi:239420	667600	noinfo	null

Campanula cochleariifolia	ott:283610	=>	Campanula cochleariifolia	ncbi:428162	283610	same/primary-name	Campanula cochleariifolia
Campanula cochleariifolia	ott:283610	-	Campanula subramulosa	gbif:7567462	9006229	noinfo	null

Campanula dimorphantha	ott:283617	=>	Campanula dimorphantha	ncbi:428160	283617	same/primary-name	Campanula dimorphantha
Campanula dimorphantha	ott:283617	-	Asyneuma canescens	ncbi:614174	659497	noinfo	null

Campanula rupestris	ott:309823	=>	Campanula rupestris	ncbi:1241163	309823	same/primary-name	Campanula rupestris
Campanula rupestris	ott:309823	-	Campanula waldsteiniana	ncbi:361407	719196	noinfo	null

Campanula cana	ott:322432	=>	Campanula cana	ncbi:1241045	322432	same/primary-name	Campanula cana
