name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Campanula alpina var. calyculata	|	109726	|	synonym	|	Campanula alpina var. calyculata (synonym for Campanula alpina)	|	gbif:5409877	|	
Campanula ciblesii	|	109726	|	synonym	|	Campanula ciblesii (synonym for Campanula alpina)	|	gbif:5409877	|	
Campanula alpina var. haynaldii	|	109726	|	synonym	|	Campanula alpina var. haynaldii (synonym for Campanula alpina)	|	gbif:5409877	|	
Campanula alpina var. albiflora	|	109726	|	synonym	|	Campanula alpina var. albiflora (synonym for Campanula alpina)	|	gbif:5409877	|	
Campanula haynaldii	|	109726	|	synonym	|	Campanula haynaldii (synonym for Campanula alpina)	|	gbif:5409877	|	
Marianthemum alpinum	|	109726	|	synonym	|	Marianthemum alpinum (synonym for Campanula alpina)	|	gbif:5409877	|	
Popoviocodonia uyemurae	|	1062654	|	synonym	|	Popoviocodonia uyemurae (synonym for Campanula uyemurae)	|	gbif:5411335	|	
Adenophora uyemurae	|	1062654	|	synonym	|	Adenophora uyemurae (synonym for Campanula uyemurae)	|	gbif:5411335	|	
Campanula wilkommii	|	443187	|	misspelling	|	Campanula wilkommii (synonym for Campanula willkommii)	|	ncbi:1241211	|	
Campanula rotundifolia subsp. willkommii	|	443187	|	synonym	|	Campanula rotundifolia subsp. willkommii (synonym for Campanula willkommii)	|	gbif:5412000	|	
Campanula nevadensis	|	443187	|	synonym	|	Campanula nevadensis (synonym for Campanula willkommii)	|	gbif:5412000	|	
Campanula heroegovina	|	377035	|	synonym	|	Campanula heroegovina (synonym for Campanula hercegovina)	|	ncbi:361388	|	
Campanula hercegovina f. glaberrima	|	377035	|	homotypic synonym	|	Campanula hercegovina f. glaberrima (synonym for Campanula hercegovina)	|	gbif:5410706	|	
Campanula hercegovina f. humilis	|	377035	|	synonym	|	Campanula hercegovina f. humilis (synonym for Campanula hercegovina)	|	gbif:5410706	|	
Campanula hercegovina f. squarrosa	|	377035	|	heterotypic synonym	|	Campanula hercegovina f. squarrosa (synonym for Campanula hercegovina)	|	gbif:5410706	|	
Campanula tarana	|	377035	|	synonym	|	Campanula tarana (synonym for Campanula hercegovina)	|	gbif:5410706	|	
Campanula hercegovina f. umbrosa	|	377035	|	synonym	|	Campanula hercegovina f. umbrosa (synonym for Campanula hercegovina)	|	gbif:5410706	|	
Campanula hercegovina var. fallens	|	377035	|	synonym	|	Campanula hercegovina var. fallens (synonym for Campanula hercegovina)	|	gbif:5410706	|	
Campanula hercegovina var. pseudopusilla	|	377035	|	synonym	|	Campanula hercegovina var. pseudopusilla (synonym for Campanula hercegovina)	|	gbif:5410706	|	
Campanula hercegovina f. ovalifolia	|	377035	|	synonym	|	Campanula hercegovina f. ovalifolia (synonym for Campanula hercegovina)	|	gbif:5410706	|	
Campanula jacobaea var. hispida	|	479185	|	synonym	|	Campanula jacobaea var. hispida (synonym for Campanula jacobaea)	|	gbif:5409916	|	
Campanula jacobaea var. humilis	|	479185	|	synonym	|	Campanula jacobaea var. humilis (synonym for Campanula jacobaea)	|	gbif:5409916	|	
Hemisphaera bellidifolia	|	361581	|	synonym	|	Hemisphaera bellidifolia (synonym for Campanula bellidifolia)	|	gbif:5409813	|	
Campanula tridentata var. bellidifolia	|	361581	|	synonym	|	Campanula tridentata var. bellidifolia (synonym for Campanula bellidifolia)	|	gbif:5409813	|	
Campanula patula var. decumbens	|	283597	|	synonym	|	Campanula patula var. decumbens (synonym for Campanula decumbens)	|	gbif:5410156	|	
Campanula rotundifolia subsp. marchesettii	|	953227	|	synonym	|	Campanula rotundifolia subsp. marchesettii (synonym for Campanula marchesettii)	|	gbif:5410225	|	
Campanula scheuchzeri	|	953227	|	synonym	|	Campanula scheuchzeri (synonym for Campanula marchesettii)	|	gbif:5410225	|	
Campanula rotundifolia var. marchesettii	|	953227	|	synonym	|	Campanula rotundifolia var. marchesettii (synonym for Campanula marchesettii)	|	gbif:5410225	|	
Campanula lyrata var. albostrigosa	|	858216	|	synonym	|	Campanula lyrata var. albostrigosa (synonym for Campanula lyrata)	|	gbif:5411070	|	
Campanula lyratella	|	858216	|	synonym	|	Campanula lyratella (synonym for Campanula lyrata)	|	gbif:5411070	|	
Campanula esculenta	|	858216	|	synonym	|	Campanula esculenta (synonym for Campanula lyrata)	|	gbif:5411070	|	
Campanula linifolia var. heterodoxa	|	9006178	|	homotypic synonym	|	Campanula linifolia var. heterodoxa (synonym for Campanula heterodoxa)	|	gbif:7633175	|	
Campanula scheuchzeri var. heterodoxa	|	9006178	|	homotypic synonym	|	Campanula scheuchzeri var. heterodoxa (synonym for Campanula heterodoxa)	|	gbif:7633175	|	
Campanula rotundifolia subsp. heterodoxa	|	9006178	|	homotypic synonym	|	Campanula rotundifolia subsp. heterodoxa (synonym for Campanula heterodoxa)	|	gbif:7633175	|	
Campanula rotundifolia subsp. gentilis	|	3893223	|	synonym	|	Campanula rotundifolia subsp. gentilis (synonym for Campanula gentilis)	|	gbif:5410879	|	
Campanula rotundifolia var. conferta	|	3893223	|	synonym	|	Campanula rotundifolia var. conferta (synonym for Campanula gentilis)	|	gbif:5410879	|	
Campanula cervicaria subsp. transsilvanica	|	3893176	|	synonym	|	Campanula cervicaria subsp. transsilvanica (synonym for Campanula transsilvanica)	|	gbif:5410428	|	
Campanula transsilvanica subsp. davidovii	|	3893176	|	synonym	|	Campanula transsilvanica subsp. davidovii (synonym for Campanula transsilvanica)	|	gbif:5410428	|	
Campanula transsilvanica var. davidovii	|	3893176	|	synonym	|	Campanula transsilvanica var. davidovii (synonym for Campanula transsilvanica)	|	gbif:5410428	|	
Campanula linifolia var. albanica	|	3893239	|	synonym	|	Campanula linifolia var. albanica (synonym for Campanula albanica)	|	gbif:5411169	|	
Campanula linifolia subsp. albanica	|	3893239	|	synonym	|	Campanula linifolia subsp. albanica (synonym for Campanula albanica)	|	gbif:5411169	|	
Campanula rotundifolia var. ruscinonensis	|	3893208	|	synonym	|	Campanula rotundifolia var. ruscinonensis (synonym for Campanula ruscinonensis)	|	gbif:5409895	|	
Campanula linifolia var. ruscinonensis	|	3893208	|	synonym	|	Campanula linifolia var. ruscinonensis (synonym for Campanula ruscinonensis)	|	gbif:5409895	|	
Campanula pusilla subsp. jaubertiana	|	3893292	|	synonym	|	Campanula pusilla subsp. jaubertiana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula linifolia var. jaubertiana	|	3893292	|	synonym	|	Campanula linifolia var. jaubertiana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula cochleariifolia var. jaubertiana	|	3893292	|	synonym	|	Campanula cochleariifolia var. jaubertiana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula jaubertiana subsp. andorrana	|	3893292	|	synonym	|	Campanula jaubertiana subsp. andorrana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula cochleariifolia var. andorrana	|	3893292	|	synonym	|	Campanula cochleariifolia var. andorrana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula andorrana	|	3893292	|	synonym	|	Campanula andorrana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula cochleariifolia subsp. andorrana	|	3893292	|	synonym	|	Campanula cochleariifolia subsp. andorrana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula cochleariifolia subsp. jaubertiana	|	3893292	|	synonym	|	Campanula cochleariifolia subsp. jaubertiana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula pusilla var. jaubertiana	|	3893292	|	synonym	|	Campanula pusilla var. jaubertiana (synonym for Campanula jaubertiana)	|	gbif:5411717	|	
Campanula cantabrica subsp. occidentalis	|	3893236	|	synonym	|	Campanula cantabrica subsp. occidentalis (synonym for Campanula cantabrica)	|	gbif:5412003	|	
Campanula glomerata subsp. cephalotes	|	9006160	|	homotypic synonym	|	Campanula glomerata subsp. cephalotes (synonym for Campanula cephalotes)	|	gbif:8027191	|	
Campanula loeflingii var. matritensis	|	3893243	|	synonym	|	Campanula loeflingii var. matritensis (synonym for Campanula matritensis)	|	gbif:5411439	|	
Campanula lusitanica subsp. matritensis	|	3893243	|	synonym	|	Campanula lusitanica subsp. matritensis (synonym for Campanula matritensis)	|	gbif:5411439	|	
Campanula virgata	|	3893228	|	homotypic synonym	|	Campanula virgata (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula latisepala f. alba	|	3893228	|	synonym	|	Campanula latisepala f. alba (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula rotundifolia f. linifolia	|	3893228	|	synonym	|	Campanula rotundifolia f. linifolia (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula rotundifolia f. cleistocodona	|	3893228	|	synonym	|	Campanula rotundifolia f. cleistocodona (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula rotundifolia var. alpina	|	3893228	|	synonym	|	Campanula rotundifolia var. alpina (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula rotundifolia f. albiflora	|	3893228	|	synonym	|	Campanula rotundifolia f. albiflora (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula rotundifolia var. intercedens	|	3893228	|	synonym	|	Campanula rotundifolia var. intercedens (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula rotundifolia var. canescens	|	3893228	|	synonym	|	Campanula rotundifolia var. canescens (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula rotundifolia subsp. intercedens	|	3893228	|	synonym	|	Campanula rotundifolia subsp. intercedens (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula rotundifolia var. dentata	|	3893228	|	synonym	|	Campanula rotundifolia var. dentata (synonym for Campanula intercedens)	|	gbif:5410669	|	
Campanula loretiana	|	3893261	|	synonym	|	Campanula loretiana (synonym for Campanula precatoria)	|	gbif:5411964	|	
Campanula precatoria var. tenuifolia	|	3893261	|	synonym	|	Campanula precatoria var. tenuifolia (synonym for Campanula precatoria)	|	gbif:5411964	|	
Campanula lanceolata var. major	|	3893261	|	synonym	|	Campanula lanceolata var. major (synonym for Campanula precatoria)	|	gbif:5411964	|	
Campanula precatoria var. major	|	3893261	|	synonym	|	Campanula precatoria var. major (synonym for Campanula precatoria)	|	gbif:5411964	|	
Campanula lanceolata var. hirsuta	|	3893261	|	synonym	|	Campanula lanceolata var. hirsuta (synonym for Campanula precatoria)	|	gbif:5411964	|	
Campanula lanceolata var. precatoria	|	3893261	|	synonym	|	Campanula lanceolata var. precatoria (synonym for Campanula precatoria)	|	gbif:5411964	|	
Campanula lanceolata var. tenuifolia	|	3893261	|	synonym	|	Campanula lanceolata var. tenuifolia (synonym for Campanula precatoria)	|	gbif:5411964	|	
Campanula precatoria var. hirsuta	|	3893261	|	synonym	|	Campanula precatoria var. hirsuta (synonym for Campanula precatoria)	|	gbif:5411964	|	
Adenophora omeiensis	|	3893332	|	synonym	|	Adenophora omeiensis (synonym for Campanula omeiensis)	|	gbif:5409422	|	
Campanula racemosa	|	3893196	|	synonym	|	Campanula racemosa (synonym for Campanula truedingeri)	|	gbif:5410803	|	
Campanula stylocampa	|	3893296	|	synonym	|	Campanula stylocampa (synonym for Campanula petiolata)	|	gbif:5411684	|	
Campanula macdougalii	|	3893296	|	synonym	|	Campanula macdougalii (synonym for Campanula petiolata)	|	gbif:5411684	|	
Campanula rotundifolia var. petiolata	|	3893296	|	synonym	|	Campanula rotundifolia var. petiolata (synonym for Campanula petiolata)	|	gbif:5411684	|	
Campanula sacajaweana	|	3893296	|	synonym	|	Campanula sacajaweana (synonym for Campanula petiolata)	|	gbif:5411684	|	
Campanula kruhseana	|	3893232	|	homotypic synonym	|	Campanula kruhseana (synonym for Campanula expansa)	|	gbif:5411136	|	
Campanula redowskiana	|	3893232	|	synonym	|	Campanula redowskiana (synonym for Campanula expansa)	|	gbif:5411136	|	
Campanula homallanthina	|	3893232	|	synonym	|	Campanula homallanthina (synonym for Campanula expansa)	|	gbif:5411136	|	
Campanopsis homallanthina	|	3893232	|	synonym	|	Campanopsis homallanthina (synonym for Campanula expansa)	|	gbif:5411136	|	
Wahlenbergia homallanthina var. angustifolia	|	3893232	|	synonym	|	Wahlenbergia homallanthina var. angustifolia (synonym for Campanula expansa)	|	gbif:5411136	|	
Wahlenbergia expansa	|	3893232	|	synonym	|	Wahlenbergia expansa (synonym for Campanula expansa)	|	gbif:5411136	|	
Wahlenbergia homallanthina	|	3893232	|	synonym	|	Wahlenbergia homallanthina (synonym for Campanula expansa)	|	gbif:5411136	|	
Platycodon homallanthinus	|	3893232	|	synonym	|	Platycodon homallanthinus (synonym for Campanula expansa)	|	gbif:5411136	|	
Astrocodon kruhseanus	|	3893232	|	synonym	|	Astrocodon kruhseanus (synonym for Campanula expansa)	|	gbif:5411136	|	
Astrocodon expansus	|	3893232	|	synonym	|	Astrocodon expansus (synonym for Campanula expansa)	|	gbif:5411136	|	
Platycodon homallanthinus var. angustifolius	|	3893232	|	synonym	|	Platycodon homallanthinus var. angustifolius (synonym for Campanula expansa)	|	gbif:5411136	|	
Campanula rotundifolia var. breynina	|	3893169	|	synonym	|	Campanula rotundifolia var. breynina (synonym for Campanula praesignis)	|	gbif:5409864	|	
Campanula lanceolata var. praesignis	|	3893169	|	synonym	|	Campanula lanceolata var. praesignis (synonym for Campanula praesignis)	|	gbif:5409864	|	
Campanula praesignis var. breynina	|	3893169	|	synonym	|	Campanula praesignis var. breynina (synonym for Campanula praesignis)	|	gbif:5409864	|	
Campanula rotundifolia subsp. praesignis	|	3893169	|	synonym	|	Campanula rotundifolia subsp. praesignis (synonym for Campanula praesignis)	|	gbif:5409864	|	
Campanula breynina	|	3893169	|	synonym	|	Campanula breynina (synonym for Campanula praesignis)	|	gbif:5409864	|	
Campanula punctata subsp. microdonta	|	3893256	|	synonym	|	Campanula punctata subsp. microdonta (synonym for Campanula microdonta)	|	gbif:5410406	|	
Annaea hieracioides	|	3893202	|	synonym	|	Annaea hieracioides (synonym for Campanula hieracioides)	|	gbif:5411729	|	
Campanula leucotricha	|	3893235	|	synonym	|	Campanula leucotricha (synonym for Campanula chrysosplenifolia)	|	gbif:5411066	|	
Campanula betonicifolia subsp. karadjana	|	3893303	|	synonym	|	Campanula betonicifolia subsp. karadjana (synonym for Campanula karadjana)	|	gbif:5411108	|	
Tracheliopsis antilibanotica	|	3893252	|	synonym	|	Tracheliopsis antilibanotica (synonym for Campanula antilibanotica)	|	gbif:5411695	|	
Campanula shepardii	|	3893193	|	synonym	|	Campanula shepardii (synonym for Campanula postii)	|	gbif:5410079	|	
Trachelium postii	|	3893193	|	synonym	|	Trachelium postii (synonym for Campanula postii)	|	gbif:5410079	|	
Campanula postii subsp. shepardii	|	3893193	|	synonym	|	Campanula postii subsp. shepardii (synonym for Campanula postii)	|	gbif:5410079	|	
Campanula amana	|	3893193	|	synonym	|	Campanula amana (synonym for Campanula postii)	|	gbif:5410079	|	
Tracheliopsis postii subsp. shepardii	|	3893193	|	synonym	|	Tracheliopsis postii subsp. shepardii (synonym for Campanula postii)	|	gbif:5410079	|	
Tracheliopsis postii	|	3893193	|	synonym	|	Tracheliopsis postii (synonym for Campanula postii)	|	gbif:5410079	|	
Diosphaera hysterantha	|	3893193	|	synonym	|	Diosphaera hysterantha (synonym for Campanula postii)	|	gbif:5410079	|	
Diosphaera postii	|	3893193	|	synonym	|	Diosphaera postii (synonym for Campanula postii)	|	gbif:5410079	|	
Campanula scheuchzeri subsp. marcenoi	|	3893302	|	synonym	|	Campanula scheuchzeri subsp. marcenoi (synonym for Campanula marcenoi)	|	gbif:5410236	|	
Campanula mairei var. tenera	|	3893295	|	synonym	|	Campanula mairei var. tenera (synonym for Campanula mairei)	|	gbif:5410898	|	
Campanula mairei var. anremerica	|	3893295	|	synonym	|	Campanula mairei var. anremerica (synonym for Campanula mairei)	|	gbif:5410898	|	
Campanula mairei f. ramosa	|	3893295	|	synonym	|	Campanula mairei f. ramosa (synonym for Campanula mairei)	|	gbif:5410898	|	
Campanula mairei f. cordatifolia	|	3893295	|	synonym	|	Campanula mairei f. cordatifolia (synonym for Campanula mairei)	|	gbif:5410898	|	
Campanula herminii var. atlantica	|	3893295	|	synonym	|	Campanula herminii var. atlantica (synonym for Campanula mairei)	|	gbif:5410898	|	
Campanula mairei var. atlantica	|	3893295	|	synonym	|	Campanula mairei var. atlantica (synonym for Campanula mairei)	|	gbif:5410898	|	
Campanula mairei var. flahaultiana	|	3893295	|	synonym	|	Campanula mairei var. flahaultiana (synonym for Campanula mairei)	|	gbif:5410898	|	
Campanula sulphurea f. brachyantha	|	3893233	|	synonym	|	Campanula sulphurea f. brachyantha (synonym for Campanula sulphurea)	|	gbif:5411063	|	
Campanula pechlaneri	|	3893220	|	homotypic synonym	|	Campanula pechlaneri (synonym for Campanula glomeratiformis)	|	gbif:5411156	|	
Campanula semproniana	|	3893268	|	synonym	|	Campanula semproniana (synonym for Campanula murrii)	|	gbif:5410019	|	
Campanula pseudoscheuchzeri	|	3893268	|	synonym	|	Campanula pseudoscheuchzeri (synonym for Campanula murrii)	|	gbif:5410019	|	
Marianthemum grossekii	|	3893170	|	synonym	|	Marianthemum grossekii (synonym for Campanula grossekii)	|	gbif:5411740	|	
Campanula violifolia	|	3893278	|	synonym	|	Campanula violifolia (synonym for Campanula escalerae)	|	gbif:5411700	|	
Symphyandra lazica	|	3893260	|	synonym	|	Symphyandra lazica (synonym for Campanula lazica)	|	gbif:5410610	|	
Campanula scheuchzeri subsp. ficarioides	|	3893264	|	synonym	|	Campanula scheuchzeri subsp. ficarioides (synonym for Campanula ficarioides)	|	gbif:5409927	|	
Campanula pusilla subsp. ficarioides	|	3893264	|	synonym	|	Campanula pusilla subsp. ficarioides (synonym for Campanula ficarioides)	|	gbif:5409927	|	
Campanula gautieri	|	3893264	|	synonym	|	Campanula gautieri (synonym for Campanula ficarioides)	|	gbif:5409927	|	
Campanula pusilla var. gautieri	|	3893264	|	synonym	|	Campanula pusilla var. gautieri (synonym for Campanula ficarioides)	|	gbif:5409927	|	
Campanula linifolia subsp. ficarioides	|	3893264	|	synonym	|	Campanula linifolia subsp. ficarioides (synonym for Campanula ficarioides)	|	gbif:5409927	|	
Campanula ficarioides var. gautieri	|	3893264	|	synonym	|	Campanula ficarioides var. gautieri (synonym for Campanula ficarioides)	|	gbif:5409927	|	
