uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
619114	|	991883	|	Cynara sp. EM430	|	species	|	ncbi:1159726	|		|		|	
214383	|	991883	|	Cynara makrisii	|	species	|	ncbi:688444,gbif:7915856	|		|		|	
991885	|	991883	|	Cynara cardunculus	|	species	|	ncbi:4265	|		|		|	
412983	|	991885	|	Cynara cardunculus subsp. flavescens	|	subspecies	|	ncbi:61290	|		|	infraspecific	|	
586012	|	991885	|	Cynara cardunculus subsp. cardunculus	|	subspecies	|	ncbi:309979	|		|	infraspecific	|	
626759	|	586012	|	Cynara cardunculus var. altilis	|	varietas	|	ncbi:341669	|		|	infraspecific	|	
291588	|	586012	|	Cynara cardunculus var. sylvestris	|	varietas	|	ncbi:293376	|		|	infraspecific	|	
107841	|	586012	|	Cynara cardunculus var. scolymus	|	varietas	|	ncbi:59895	|		|	infraspecific	|	
1095569	|	991883	|	Cynara sibthorpiana	|	species	|	ncbi:935151	|		|		|	
286623	|	991883	|	Cynara baetica	|	species	|	ncbi:293558	|		|		|	
856432	|	286623	|	Cynara baetica subsp. baetica	|	subspecies	|	ncbi:1094606	|		|	infraspecific	|	
106201	|	991883	|	Cynara tournefortii	|	species	|	ncbi:297481	|		|		|	
77866	|	991883	|	Cynara cornigera	|	species	|	ncbi:157702	|		|		|	
9002791	|	991883	|	Cynara ×pacensis F.M.Vazquez	|	species	|	gbif:4241031	|		|		|	
249621	|	627940	|	Diplazoptilon	|	genus	|	ncbi:324587,gbif:3130518	|		|		|	
249633	|	249621	|	Diplazoptilon cooperi	|	species	|	ncbi:324588	|		|		|	
465432	|	627940	|	Arctium	|	genus	|	ncbi:4216,gbif:8106066	|		|		|	
167189	|	465432	|	Arctium lappaceum	|	species	|	ncbi:254683	|		|		|	
9002703	|	465432	|	Arctium sp. ASM-2014	|	species	|	ncbi:1577446	|		|		|	
893665	|	465432	|	Arctium leiospermum	|	species	|	ncbi:254670	|		|		|	
221026	|	465432	|	Arctium pentacanthoides	|	species	|	ncbi:1006347	|		|		|	
221034	|	465432	|	Arctium palladinii	|	species	|	ncbi:1006345	|		|		|	
167198	|	465432	|	Arctium grandifolium	|	species	|	ncbi:254680	|		|		|	
715064	|	465432	|	Arctium pallidivirens	|	species	|	ncbi:317050	|		|		|	
193791	|	465432	|	Arctium tomentellum	|	species	|	ncbi:526046	|		|		|	
741667	|	465432	|	Arctium echinopifolium	|	species	|	ncbi:254697	|		|		|	
1096397	|	465432	|	Arctium chloranthum	|	species	|	ncbi:525951	|		|		|	
348568	|	465432	|	Arctium eriophorum	|	species	|	ncbi:254703	|		|		|	
622000	|	465432	|	Arctium korshinskyi	|	species	|	ncbi:525987	|		|		|	
870229	|	465432	|	Arctium pseudarctium	|	species	|	ncbi:526016	|		|		|	
893666	|	465432	|	Arctium albertii	|	species	|	ncbi:254671	|		|		|	
468816	|	465432	|	Arctium egregium	|	species	|	ncbi:525964	|		|		|	
100292	|	465432	|	Arctium macilentum	|	species	|	ncbi:525998	|		|		|	
368328	|	465432	|	Arctium abolinii	|	species	|	ncbi:525926	|		|		|	
741658	|	465432	|	Arctium triflorum	|	species	|	ncbi:254694	|		|		|	
944017	|	465432	|	Arctium arctioides	|	species	|	ncbi:525936	|		|		|	
46196	|	465432	|	Arctium lappa	|	species	|	ncbi:4217	|		|		|	
465446	|	465432	|	Arctium tomentosum	|	species	|	ncbi:4218	|		|		|	
875486	|	465432	|	Arctium horrescens	|	species	|	ncbi:554210	|		|		|	
622004	|	465432	|	Arctium korolkowii	|	species	|	ncbi:525986	|		|		|	
944031	|	465432	|	Arctium anomalum	|	species	|	ncbi:525933	|		|		|	
316257	|	465432	|	Arctium medians	|	species	|	ncbi:526706	|		|		|	
741662	|	465432	|	Arctium umbrosum	|	species	|	ncbi:254695	|		|		|	
756713	|	465432	|	Arctium minus	|	species	|	ncbi:143172	|		|		|	
167193	|	465432	|	Arctium karatavicum	|	species	|	ncbi:254682	|		|		|	
976410	|	465432	|	Arctium vavilovii	|	species	|	ncbi:554253	|		|		|	
221030	|	465432	|	Arctium pentacanthum	|	species	|	ncbi:1006346	|		|		|	
472553	|	465432	|	Arctium fedtschenkoanum	|	species	|	ncbi:929499	|		|		|	
244913	|	465432	|	Arctium refractum	|	species	|	ncbi:526023	|		|		|	
221022	|	465432	|	Arctium schmalhausenii	|	species	|	ncbi:1006348	|		|		|	
944027	|	465432	|	Arctium amplissimum	|	species	|	ncbi:525932	|		|		|	
65836	|	465432	|	Arctium evidens	|	species	|	ncbi:1006351,gbif:3087639	|		|		|	
9002699	|	465432	|	Arctium intermedium	|	species	|	gbif:8368481	|		|		|	
9002700	|	465432	|	Arctium komaroffii	|	species	|	gbif:5700468	|		|		|	
9002702	|	465432	|	Arctium minor	|	species	|	gbif:5700437	|		|		|	
9002701	|	465432	|	Arctium microcephalum	|	species	|	gbif:5700439	|		|		|	
25046	|	627940	|	Ptilostemon	|	genus	|	ncbi:92918,gbif:3096839	|		|		|	
1095573	|	25046	|	Ptilostemon dyricola	|	species	|	ncbi:935157	|		|		|	
191625	|	25046	|	Ptilostemon echinocephalus	|	species	|	ncbi:317061	|		|		|	
435901	|	25046	|	Ptilostemon stellatus	|	species	|	ncbi:935163	|		|		|	
1095565	|	25046	|	Ptilostemon abylensis	|	species	|	ncbi:935153	|		|		|	
1095578	|	25046	|	Ptilostemon casabonae	|	species	|	ncbi:935155	|		|		|	
1068548	|	25046	|	Ptilostemon diacanthus	|	species	|	ncbi:313540	|		|		|	
1095575	|	1068548	|	Ptilostemon diacanthus subsp. turcicus	|	subspecies	|	ncbi:935156	|		|	infraspecific	|	
1095589	|	25046	|	Ptilostemon gnaphaloides	|	species	|	ncbi:935158	|		|		|	
1095587	|	1095589	|	Ptilostemon gnaphaloides subsp. pseudofruticosus	|	subspecies	|	ncbi:935159	|		|	infraspecific	|	
575501	|	25046	|	Ptilostemon hispanicus	|	species	|	ncbi:297479	|		|		|	
435906	|	25046	|	Ptilostemon leptophyllus	|	species	|	ncbi:935161	|		|		|	
272030	|	25046	|	Ptilostemon chamaepeuce	|	species	|	ncbi:143207	|		|		|	
435904	|	25046	|	Ptilostemon greuteri	|	species	|	ncbi:935160	|		|		|	
435898	|	25046	|	Ptilostemon rhiphaeus	|	species	|	ncbi:935162	|		|		|	
25048	|	25046	|	Ptilostemon afer	|	species	|	ncbi:92919	|		|		|	
1095580	|	25048	|	Ptilostemon afer subsp. eburneus	|	subspecies	|	ncbi:935154	|		|	infraspecific	|	
435912	|	25046	|	Ptilostemon strictus	|	species	|	ncbi:935164	|		|		|	
106199	|	25046	|	Ptilostemon niveus	|	species	|	ncbi:297480	|		|		|	
9002698	|	627940	|	Aegopordon	|	genus	|	ncbi:1496613	|		|		|	
916917	|	9002698	|	Aegopordon berardioides	|	species	|	ncbi:313522	|		|		|	
741666	|	627940	|	Hypacanthium	|	genus	|	ncbi:254696,gbif:8414457	|		|	barren	|	
272035	|	627940	|	Jurinella	|	genus	|	ncbi:143203,gbif:3087991	|		|		|	
519450	|	272035	|	Jurinella moschus	|	species	|	ncbi:143204	|		|		|	
9002828	|	272035	|	Jurinella microcephala	|	species	|	ncbi:1496643	|		|		|	
9002827	|	272035	|	Jurinella frigida	|	species	|	ncbi:1496642	|		|		|	
795399	|	627940	|	Xeranthemum	|	genus	|	ncbi:143214,gbif:3144032	|		|		|	
492116	|	795399	|	Xeranthemum longepapposum	|	species	|	ncbi:313553	|		|		|	
368652	|	795399	|	Xeranthemum inapertum	|	species	|	ncbi:143216	|		|		|	
265951	|	795399	|	Xeranthemum annuum	|	species	|	ncbi:145993	|		|		|	
795397	|	795399	|	Xeranthemum cylindraceum	|	species	|	ncbi:143215,gbif:8092828	|		|		|	
916912	|	627940	|	Lamyropsis	|	genus	|	ncbi:313526,gbif:3132513	|		|		|	
411720	|	916912	|	Lamyropsis microcephala	|	species	|	ncbi:1232874	|		|		|	
916914	|	916912	|	Lamyropsis cynaroides	|	species	|	ncbi:313527	|		|		|	
1095567	|	916912	|	Lamyropsis carpini	|	species	|	ncbi:935152	|		|		|	
527946	|	916912	|	Lamyropsis sinuata	|	species	|	ncbi:903555	|		|		|	
1083132	|	627940	|	Saussurea	|	genus	|	ncbi:41629,gbif:2752681	|		|		|	
40100	|	1083132	|	Saussurea parviflora	|	species	|	ncbi:238949	|		|		|	
636942	|	1083132	|	Saussurea longifolia	|	species	|	ncbi:254916	|		|		|	
733917	|	1083132	|	Saussurea aster	|	species	|	ncbi:243807	|		|		|	
869865	|	1083132	|	Saussurea eopygmaea	|	species	|	ncbi:378320	|		|		|	
9002847	|	1083132	|	Saussurea manshurica	|	species	|	ncbi:1407825	|		|		|	
1054981	|	1083132	|	Saussurea tomentosa	|	species	|	ncbi:446851	|		|		|	
1060168	|	1083132	|	Saussurea neopulchella	|	species	|	ncbi:378329	|		|		|	
75718	|	1083132	|	Saussurea sordida	|	species	|	ncbi:378344	|		|		|	
869360	|	1083132	|	Saussurea cf. tatsienensis Liu 1253	|	species	|	ncbi:244305	|		|		|	
12586	|	1083132	|	Saussurea subulisquama	|	species	|	ncbi:378347	|		|		|	
146089	|	1083132	|	Saussurea americana	|	species	|	ncbi:886940,gbif:8170417	|		|		|	
337131	|	1083132	|	Saussurea riederi	|	species	|	ncbi:305389	|		|		|	
40096	|	1083132	|	Saussurea gnaphalodes	|	species	|	ncbi:238941,gbif:5404727	|		|		|	
561061	|	1083132	|	Saussurea thomsonii	|	species	|	ncbi:238958	|		|		|	
410137	|	1083132	|	Saussurea depsangensis	|	species	|	ncbi:238938	|		|		|	
986925	|	1083132	|	Saussurea cf. tatsienensis Liu 1016	|	species	|	ncbi:238925	|		|		|	
9002842	|	1083132	|	Saussurea grandifolia	|	species	|	ncbi:1291639	|		|		|	
289571	|	1083132	|	Saussurea nigrescens	|	species	|	ncbi:446845	|		|		|	
787453	|	1083132	|	Saussurea tunicata	|	species	|	ncbi:254019	|		|		|	
636948	|	1083132	|	Saussurea laniceps	|	species	|	ncbi:254913	|		|		|	
636969	|	1083132	|	Saussurea pachyneura	|	species	|	ncbi:254919	|		|		|	
12589	|	1083132	|	Saussurea spathulifolia	|	species	|	ncbi:378345	|		|		|	
334589	|	1083132	|	Saussurea angustifolia	|	species	|	ncbi:395317	|		|		|	
166235	|	1083132	|	Saussurea schanginiana	|	species	|	ncbi:254924	|		|		|	
561049	|	1083132	|	Saussurea superba	|	species	|	ncbi:238956	|		|		|	
218909	|	1083132	|	Saussurea limprichtii	|	species	|	ncbi:257812	|		|		|	
291237	|	1083132	|	Saussurea leucoma	|	species	|	ncbi:378328	|		|		|	
210414	|	1083132	|	Saussurea rockii	|	species	|	ncbi:243818	|		|		|	
636971	|	1083132	|	Saussurea orgaadayi	|	species	|	ncbi:254918	|		|		|	
166231	|	1083132	|	Saussurea velutina	|	species	|	ncbi:254926	|		|		|	
166237	|	1083132	|	Saussurea veitchiana	|	species	|	ncbi:254925	|		|		|	
483695	|	1083132	|	Saussurea elongata	|	species	|	ncbi:378319	|		|		|	
327238	|	1083132	|	Saussurea uliginosa	|	species	|	ncbi:446852	|		|		|	
585339	|	1083132	|	Saussurea wardii	|	species	|	ncbi:378353	|		|		|	
210426	|	1083132	|	Saussurea nipponica	|	species	|	ncbi:243816	|		|		|	
508878	|	210426	|	Saussurea nipponica var. hokurokuensis	|	varietas	|	ncbi:284544	|		|	infraspecific	|	
519497	|	1083132	|	Saussurea alpina	|	species	|	ncbi:143208	|		|		|	
1068551	|	1083132	|	Saussurea asbukinii	|	species	|	ncbi:313541	|		|		|	
40084	|	1083132	|	Saussurea nematolepis	|	species	|	ncbi:238947	|		|		|	
88924	|	1083132	|	Saussurea tatsienensis	|	species	|	ncbi:238957	|		|		|	
768523	|	1083132	|	Saussurea roylei	|	species	|	ncbi:1205776	|		|		|	
716974	|	1083132	|	Saussurea bhutkesh	|	species	|	ncbi:378316	|		|		|	
533857	|	1083132	|	Saussurea nepalensis	|	species	|	ncbi:378331	|		|		|	
291157	|	1083132	|	Saussurea kanaii	|	species	|	ncbi:378325	|		|		|	
573771	|	1083132	|	Saussurea bracteata	|	species	|	ncbi:238932	|		|		|	
410135	|	1083132	|	Saussurea erubescens	|	species	|	ncbi:238939	|		|		|	
210428	|	1083132	|	Saussurea pulchella	|	species	|	ncbi:243817	|		|		|	
533859	|	1083132	|	Saussurea pinetorum	|	species	|	ncbi:378336	|		|		|	
869356	|	1083132	|	Saussurea cf. tatsienensis Liu 20010	|	species	|	ncbi:244302	|		|		|	
705130	|	1083132	|	Saussurea poochlamys	|	species	|	ncbi:446847	|		|		|	
636946	|	1083132	|	Saussurea leucophylla	|	species	|	ncbi:254914	|		|		|	
636952	|	1083132	|	Saussurea japonica	|	species	|	ncbi:254911	|		|		|	
733903	|	1083132	|	Saussurea ciliaris	|	species	|	ncbi:243809	|		|		|	
636954	|	1083132	|	Saussurea graminea	|	species	|	ncbi:254910	|		|		|	
986933	|	1083132	|	Saussurea cf. tatsienensis Liu 1233	|	species	|	ncbi:238928	|		|		|	
483702	|	1083132	|	Saussurea brachycephala	|	species	|	ncbi:378317	|		|		|	
1087443	|	1083132	|	Saussurea yunnanensis	|	species	|	ncbi:238962	|		|		|	
682515	|	1083132	|	Saussurea stracheyana	|	species	|	ncbi:243821	|		|		|	
210430	|	1083132	|	Saussurea glacialis	|	species	|	ncbi:243814	|		|		|	
12596	|	1083132	|	Saussurea simpsoniana	|	species	|	ncbi:378341	|		|		|	
166245	|	1083132	|	Saussurea pricei	|	species	|	ncbi:254921	|		|		|	
1087439	|	1083132	|	Saussurea tibetica	|	species	|	ncbi:238960	|		|		|	
759838	|	1083132	|	Saussurea falconeri	|	species	|	ncbi:487767	|		|		|	
636940	|	1083132	|	Saussurea muliensis	|	species	|	ncbi:254917	|		|		|	
166233	|	1083132	|	Saussurea wettsteiniana	|	species	|	ncbi:254927	|		|		|	
166239	|	1083132	|	Saussurea pubifolia	|	species	|	ncbi:254922	|		|		|	
348712	|	1083132	|	Saussurea pygmaea	|	species	|	ncbi:1104330	|		|		|	
210432	|	1083132	|	Saussurea ninae	|	species	|	ncbi:243815	|		|		|	
410121	|	1083132	|	Saussurea brunneopilosa	|	species	|	ncbi:238933	|		|		|	
1068545	|	1083132	|	Saussurea carduicephala	|	species	|	ncbi:313542	|		|		|	
410125	|	1083132	|	Saussurea amara	|	species	|	ncbi:238930	|		|		|	
410131	|	1083132	|	Saussurea chingiana	|	species	|	ncbi:238935	|		|		|	
474452	|	1083132	|	Saussurea przewalskii	|	species	|	ncbi:137894	|		|		|	
40092	|	1083132	|	Saussurea hookeri	|	species	|	ncbi:238943	|		|		|	
561059	|	1083132	|	Saussurea thoroldii	|	species	|	ncbi:238959	|		|		|	
986934	|	1083132	|	Saussurea acuminata	|	species	|	ncbi:238929	|		|		|	
519503	|	1083132	|	Saussurea discolor	|	species	|	ncbi:143209	|		|		|	
561057	|	1083132	|	Saussurea qinghaiensis	|	species	|	ncbi:238952	|		|		|	
75720	|	1083132	|	Saussurea sinuatoides	|	species	|	ncbi:378343	|		|		|	
716972	|	1083132	|	Saussurea amurensis	|	species	|	ncbi:378315	|		|		|	
410127	|	1083132	|	Saussurea davurica	|	species	|	ncbi:238937,gbif:5704347	|		|		|	
533866	|	1083132	|	Saussurea scaposa	|	species	|	ncbi:378339	|		|		|	
289559	|	1083132	|	Saussurea kungii	|	species	|	ncbi:446844	|		|		|	
569939	|	1083132	|	Saussurea eriophylla	|	species	|	ncbi:41630	|		|		|	
208373	|	1083132	|	Saussurea woodiana	|	species	|	ncbi:446853	|		|		|	
483693	|	1083132	|	Saussurea delavayi	|	species	|	ncbi:378318	|		|		|	
40098	|	1083132	|	Saussurea obvallata	|	species	|	ncbi:238948	|		|		|	
873382	|	1083132	|	Saussurea esthonica	|	species	|	ncbi:1104329	|		|		|	
533864	|	1083132	|	Saussurea romuleifolia	|	species	|	ncbi:378338	|		|		|	
533852	|	1083132	|	Saussurea nikoensis	|	species	|	ncbi:378332	|		|		|	
533854	|	533852	|	Saussurea nikoensis var. sessiliflora	|	varietas	|	ncbi:378333	|		|	infraspecific	|	
210416	|	1083132	|	Saussurea salsa	|	species	|	ncbi:243819	|		|		|	
75724	|	1083132	|	Saussurea semilyrata	|	species	|	ncbi:378340	|		|		|	
959016	|	1083132	|	Saussurea congesta	|	species	|	ncbi:947915	|		|		|	
272433	|	1083132	|	Saussurea coriacea	|	species	|	ncbi:238936	|		|		|	
733919	|	1083132	|	Saussurea amabilis	|	species	|	ncbi:243806	|		|		|	
60745	|	1083132	|	Saussurea forrestii	|	species	|	ncbi:406286	|		|		|	
959012	|	1083132	|	Saussurea jacea	|	species	|	ncbi:947916	|		|		|	
210422	|	1083132	|	Saussurea crispa	|	species	|	ncbi:243810	|		|		|	
585337	|	1083132	|	Saussurea triptera	|	species	|	ncbi:378352	|		|		|	
12594	|	1083132	|	Saussurea sinuata	|	species	|	ncbi:378342	|		|		|	
40086	|	1083132	|	Saussurea iodostegia	|	species	|	ncbi:238944	|		|		|	
775530	|	1083132	|	Saussurea viscida	|	species	|	ncbi:395318	|		|		|	
40082	|	1083132	|	Saussurea kingii	|	species	|	ncbi:238946	|		|		|	
573785	|	1083132	|	Saussurea bella	|	species	|	ncbi:238931	|		|		|	
1087441	|	1083132	|	Saussurea umbrosa	|	species	|	ncbi:238961	|		|		|	
210418	|	1083132	|	Saussurea elegans	|	species	|	ncbi:243812	|		|		|	
75741	|	1083132	|	Saussurea sugimurae	|	species	|	ncbi:378348	|		|		|	
166243	|	1083132	|	Saussurea phaeantha	|	species	|	ncbi:254920	|		|		|	
289540	|	1083132	|	Saussurea glanduligera	|	species	|	ncbi:446842	|		|		|	
705119	|	1083132	|	Saussurea pectinata	|	species	|	ncbi:446846	|		|		|	
146087	|	1083132	|	Saussurea candicans	|	species	|	ncbi:886941	|		|		|	
869361	|	1083132	|	Saussurea cf. tatsienensis Liu 879	|	species	|	ncbi:244304	|		|		|	
115192	|	1083132	|	Saussurea columnaris	|	species	|	ncbi:254907	|		|		|	
88913	|	1083132	|	Saussurea subulata	|	species	|	ncbi:238955	|		|		|	
561053	|	1083132	|	Saussurea polycolea	|	species	|	ncbi:238950	|		|		|	
1033980	|	561053	|	Saussurea polycolea var. acutisquama	|	varietas	|	ncbi:238963	|		|	infraspecific	|	
959001	|	1083132	|	Saussurea tridactyla	|	species	|	ncbi:947918	|		|		|	
289582	|	1083132	|	Saussurea salicifolia	|	species	|	ncbi:446849	|		|		|	
218906	|	1083132	|	Saussurea erecta	|	species	|	ncbi:257813	|		|		|	
13909	|	1083132	|	Saussurea tilesii	|	species	|	ncbi:669823	|		|		|	
40094	|	1083132	|	Saussurea globosa	|	species	|	ncbi:238940	|		|		|	
986926	|	1083132	|	Saussurea cf. tatsienensis Liu 1022	|	species	|	ncbi:238926	|		|		|	
585341	|	1083132	|	Saussurea wellbyi	|	species	|	ncbi:378354	|		|		|	
115186	|	1083132	|	Saussurea baicalensis	|	species	|	ncbi:254904	|		|		|	
772548	|	1083132	|	Saussurea costus	|	species	|	ncbi:324593	|		|		|	
289551	|	1083132	|	Saussurea grandiceps	|	species	|	ncbi:446843	|		|		|	
293065	|	1083132	|	Saussurea hwangshanensis	|	species	|	ncbi:378324	|		|		|	
75715	|	1083132	|	Saussurea stoliczkae	|	species	|	ncbi:378346	|		|		|	
1021278	|	1083132	|	Saussurea neoserrata	|	species	|	ncbi:378330	|		|		|	
75737	|	1083132	|	Saussurea taraxacifolia	|	species	|	ncbi:378349	|		|		|	
210420	|	1083132	|	Saussurea fauriei	|	species	|	ncbi:243813	|		|		|	
959014	|	1083132	|	Saussurea chetchozensis	|	species	|	ncbi:947914	|		|		|	
1060160	|	1083132	|	Saussurea gracilis	|	species	|	ncbi:378322	|		|		|	
40090	|	1083132	|	Saussurea hieracioides	|	species	|	ncbi:238942	|		|		|	
1021281	|	1083132	|	Saussurea pumila	|	species	|	ncbi:378337	|		|		|	
474462	|	1083132	|	Saussurea medusa	|	species	|	ncbi:137893	|		|		|	
561045	|	1083132	|	Saussurea stella	|	species	|	ncbi:238954	|		|		|	
348575	|	1083132	|	Saussurea maximowiczii	|	species	|	ncbi:254701	|		|		|	
787451	|	1083132	|	Saussurea apus	|	species	|	ncbi:254018	|		|		|	
208690	|	1083132	|	Saussurea sobarocephala	|	species	|	ncbi:446850	|		|		|	
986927	|	1083132	|	Saussurea cf. tatsienensis Liu 1077	|	species	|	ncbi:238927	|		|		|	
474460	|	1083132	|	Saussurea hypsipeta	|	species	|	ncbi:137892	|		|		|	
636950	|	1083132	|	Saussurea krylovii	|	species	|	ncbi:254912	|		|		|	
682517	|	1083132	|	Saussurea spicata	|	species	|	ncbi:243820	|		|		|	
485301	|	1083132	|	Saussurea involucrata	|	species	|	ncbi:200489,gbif:8703409	|		|		|	
289578	|	1083132	|	Saussurea pulvinata	|	species	|	ncbi:446848	|		|		|	
787459	|	1083132	|	Saussurea pilinophylla	|	species	|	ncbi:254017	|		|		|	
166241	|	1083132	|	Saussurea salwinensis	|	species	|	ncbi:254923	|		|		|	
1060166	|	1083132	|	Saussurea laminamaensis	|	species	|	ncbi:378326	|		|		|	
561051	|	1083132	|	Saussurea polypodioides	|	species	|	ncbi:238951	|		|		|	
474454	|	1083132	|	Saussurea tangutica	|	species	|	ncbi:137895	|		|		|	
533862	|	1083132	|	Saussurea nishiokae	|	species	|	ncbi:378335	|		|		|	
869870	|	1083132	|	Saussurea graminifolia	|	species	|	ncbi:378323	|		|		|	
745641	|	1083132	|	Saussurea gossipiphora	|	species	|	ncbi:335950	|		|		|	
869859	|	745641	|	Saussurea gossipiphora var. conaensis	|	varietas	|	ncbi:378321	|		|	infraspecific	|	
410133	|	1083132	|	Saussurea ceterach	|	species	|	ncbi:238934	|		|		|	
561055	|	1083132	|	Saussurea rhytidocarpa	|	species	|	ncbi:238953	|		|		|	
705001	|	1083132	|	Saussurea dzeurensis	|	species	|	ncbi:446841	|		|		|	
642379	|	1083132	|	Saussurea nuda	|	species	|	ncbi:669822	|		|		|	
585335	|	1083132	|	Saussurea topkegolensis	|	species	|	ncbi:378351	|		|		|	
636944	|	1083132	|	Saussurea linearifolia	|	species	|	ncbi:254915	|		|		|	
869359	|	1083132	|	Saussurea cf. tatsienensis Liu 1006	|	species	|	ncbi:244306	|		|		|	
585343	|	1083132	|	Saussurea yakla	|	species	|	ncbi:378355	|		|		|	
869355	|	1083132	|	Saussurea cf. tatsienensis Liu 1002	|	species	|	ncbi:244303	|		|		|	
289520	|	1083132	|	Saussurea alata	|	species	|	ncbi:446840	|		|		|	
959005	|	1083132	|	Saussurea candolleana	|	species	|	ncbi:947913	|		|		|	
115190	|	1083132	|	Saussurea chionophora	|	species	|	ncbi:254906	|		|		|	
1060164	|	1083132	|	Saussurea leontodontoides	|	species	|	ncbi:378327	|		|		|	
759836	|	1083132	|	Saussurea atkinsonii	|	species	|	ncbi:487766	|		|		|	
115172	|	1083132	|	Saussurea controversa	|	species	|	ncbi:254908	|		|		|	
40088	|	1083132	|	Saussurea katochaete	|	species	|	ncbi:238945	|		|		|	
9002852	|	1083132	|	Saussurea revjakinae	|	species	|	gbif:5703944	|		|		|	
9002844	|	1083132	|	Saussurea jadrincevi	|	species	|	gbif:5704178	|		|		|	
9002850	|	1083132	|	Saussurea neichiana	|	species	|	gbif:5704070	|		|		|	
9002834	|	1083132	|	Saussurea bodinieri	|	species	|	gbif:8351967	|		|		|	
9002835	|	1083132	|	Saussurea brussonetiifolia	|	species	|	gbif:5404343	|		|		|	
9002849	|	1083132	|	Saussurea microcephala	|	species	|	gbif:7719184	|		|		|	
3894830	|	1083132	|	Saussurea tielesii	|	species	|	gbif:7338656	|		|		|	
9002839	|	1083132	|	Saussurea dimorpha	|	species	|	gbif:5704333	|		|		|	
9002853	|	1083132	|	Saussurea rolwalingensis	|	species	|	gbif:5703933	|		|		|	
9002855	|	1083132	|	Saussurea wemerioides	|	species	|	gbif:5703731	|		|		|	
9002846	|	1083132	|	Saussurea kubotae	|	species	|	gbif:5704139	|		|		|	
9002845	|	1083132	|	Saussurea krasnoborovii	|	species	|	gbif:5704140	|		|		|	
9002854	|	1083132	|	Saussurea scabiosifolia	|	species	|	gbif:5703894	|		|		|	
9002843	|	1083132	|	Saussurea hosoiana	|	species	|	gbif:5704207	|		|		|	
9002836	|	1083132	|	Saussurea chabyoungsanica	|	species	|	gbif:5704398	|		|		|	
9002837	|	1083132	|	Saussurea chinensis	|	species	|	gbif:8234444	|		|		|	
9002838	|	1083132	|	Saussurea dachungdienensis	|	species	|	gbif:5704352	|		|		|	
9002841	|	1083132	|	Saussurea grandicapitula	|	species	|	gbif:5704250	|		|		|	
9002848	|	1083132	|	Saussurea marginata	|	species	|	gbif:5704096	|		|		|	
9002851	|	1083132	|	Saussurea pseudogracilis	|	species	|	gbif:5703986	|		|		|	
9002840	|	1083132	|	Saussurea gmelini	|	species	|	gbif:8020458	|		|		|	
13133	|	627940	|	Cousiniopsis	|	genus	|	ncbi:143194,gbif:3145362	|		|		|	
13135	|	13133	|	Cousiniopsis atractyloides	|	species	|	ncbi:143195	|		|		|	
4727700	|	627940	|	Cavea	|	genus	|	ncbi:1178572,gbif:3146349	|		|		|	
5144250	|	4727700	|	Cavea tanguensis	|	species	|	ncbi:1178573	|		|		|	
249614	|	627940	|	Ancathia	|	genus	|	ncbi:324584,gbif:3097008	|		|		|	
249616	|	249614	|	Ancathia igniaria	|	species	|	ncbi:324585	|		|		|	
597720	|	627940	|	Cousinia	|	genus	|	ncbi:92908,gbif:3101721	|		|		|	
