id	size	name	sourceinfo	reason	witness	replacement	status
3896090	1	Taraxacum altissimum	gbif:5699384	id-retired/name-retired		*		
3896092	1	Taraxacum magnodilatatum	gbif:5697154	id-retired/name-retired		*		
3896091	1	Taraxacum arquitenens	gbif:5699188	id-retired/name-retired		*		
3897371	1	Hieracium subinforme	gbif:3135145	id-retired/name-retired		*		
3896040	1	Taraxacum montellii	gbif:5696967	id-retired/name-retired		*		
3896043	1	Taraxacum pseudonordstedtii	gbif:5696015	id-retired/name-retired		*		
3897376	1	Hieracium fioniae	gbif:3136239	id-retired/name-retired		*		
3896042	1	Taraxacum silvicola	gbif:5695325	id-retired/name-retired		*		
3897373	1	Hieracium schultzii	gbif:3136495	id-retired/name-retired		*		
3896045	1	Taraxacum tanyphyllum	gbif:5694899	id-retired/name-retired		*		
3897374	1	Hieracium frondiferum	gbif:3135472	id-retired/name-retired		*		
3896044	1	Taraxacum silvrettense	gbif:5695323	id-retired/name-retired		*		
3896047	1	Taraxacum moriceps	gbif:5696963	id-retired/name-retired		*		
3896046	1	Taraxacum pannucium	gbif:5696559	id-retired/name-retired		*		
3897377	1	Hieracium pauculidens	gbif:4253235	id-retired/name-retired		*		
3896049	1	Taraxacum rigens	gbif:5695708	id-retired/name-retired		*		
3897378	1	Hieracium argyreum	gbif:3135143	id-retired/name-retired		*		
3896048	1	Taraxacum montserratii	gbif:5696964	id-retired/name-retired		*		
3897360	1	Hieracium chamaeadenium	gbif:4228956	id-retired/name-retired		*		
3898691	1	Erigeron robustior	gbif:3147041	id-retired/name-retired		*		
3897361	1	Hieracium dalense	gbif:4225552	id-retired/name-retired		*		
3898692	1	Erigeron hultenii	gbif:3147379	id-retired/name-retired		*		
3896030	1	Taraxacum tenuiceps	gbif:5694862	id-retired/name-retired		*		
3898690	1	Erigeron vichrenensis	gbif:3146784	id-retired/name-retired		*		
3897364	1	Hieracium pseudopediaeum	gbif:4248770	id-retired/name-retired		*		
3896032	1	Taraxacum melittostylum	gbif:5697068	id-retired/name-retired		*		
3898695	1	Erigeron cervinus	gbif:3146964	id-retired/name-retired		*		
3897365	1	Hieracium subarctoum	gbif:3135477	id-retired/name-retired		*		
3896031	1	Taraxacum rigescens	gbif:5695706	id-retired/name-retired		*		
3898696	1	Erigeron compactus	gbif:3147048	id-retired/name-retired		*		
3897362	1	Hieracium includens	gbif:4215417	id-retired/name-retired		*		
3896034	1	Taraxacum limburgense	gbif:5697311	id-retired/name-retired		*		
3897363	1	Hieracium cirritogenes	gbif:4227966	id-retired/name-retired		*		
3896033	1	Taraxacum tauricum	gbif:5393873	id-retired/name-retired		*		
3898694	1	Erigeron chrysopsidis	gbif:3147045	id-retired/name-retired		*		
3896036	1	Taraxacum limnanthes	gbif:5697310	id-retired/name-retired		*		
3898699	1	Erigeron droebachensis	gbif:3146858	id-retired/name-retired		*		
3897369	1	Hieracium doronicifolium	gbif:3135471	id-retired/name-retired		*		
3896035	1	Taraxacum mendax	gbif:5697062	id-retired/name-retired		*		
3897366	1	Hieracium pretiosum	gbif:4250048	id-retired/name-retired		*		
3896038	1	Taraxacum isolobum	gbif:5697605	id-retired/name-retired		*		
3898697	1	Erigeron pringlei	gbif:3147178	id-retired/name-retired		*		
3897367	1	Hieracium scytophyllum	gbif:3136060	id-retired/name-retired		*		
3896037	1	Taraxacum fartoris	gbif:5698269	id-retired/name-retired		*		
3898698	1	Erigeron biolettii	gbif:3147279	id-retired/name-retired		*		
3896039	1	Taraxacum montesignum	gbif:5696965	id-retired/name-retired		*		
3897393	1	Hieracium kulkowianum	gbif:3136385	id-retired/name-retired		*		
3896061	1	Taraxacum ancoriferum	gbif:5699329	id-retired/name-retired		*		
3896060	1	Taraxacum cyanolepidiforme	gbif:5698633	id-retired/name-retired		*		
3897391	2	Hieracium glaucomorphum	gbif:3136147	id-retired/name-retired		*		
3896063	1	Taraxacum cyrtolobum	gbif:5698625	id-retired/name-retired		*		
3897392	1	Hieracium pietrae	gbif:3136383	id-retired/name-retired		*		
3896062	1	Taraxacum cyrtum	gbif:5698624	id-retired/name-retired		*		
3896065	1	Taraxacum dahlii	gbif:5698621	id-retired/name-retired		*		
3897398	1	Hieracium finmarkicum	gbif:3135933	id-retired/name-retired		*		
3896064	1	Taraxacum curvatum	gbif:5698639	id-retired/name-retired		*		
3897395	1	Hieracium pyrsjuense	gbif:3136078	id-retired/name-retired		*		
3896067	1	Taraxacum cymbifolium	gbif:5698626	id-retired/name-retired		*		
3897396	1	Hieracium leiophyton	gbif:3135934	id-retired/name-retired		*		
3896066	1	Taraxacum cuspidigerum	gbif:5698635	id-retired/name-retired		*		
3897390	1	Hieracium acanthodontoides	gbif:3136382	id-retired/name-retired		*		
3896069	1	Taraxacum perrigidum	gbif:5696408	id-retired/name-retired		*		
3896068	1	Taraxacum hyberniforme	gbif:5697804	id-retired/name-retired		*		
3897399	1	Hieracium lopezudiae	gbif:4210219	id-retired/name-retired		*		
3897382	1	Hieracium arctomurmanicum	gbif:3135478	id-retired/name-retired		*		
3896050	1	Taraxacum richardsianum	gbif:5695709	id-retired/name-retired		*		
3897383	1	Hieracium petioliferum	gbif:3135578	id-retired/name-retired		*		
3896052	1	Taraxacum chlorodes	gbif:5698786	id-retired/name-retired		*		
3897381	1	Hieracium ancarense	gbif:4235696	id-retired/name-retired		*		
3896051	1	Taraxacum rivale	gbif:5695700	id-retired/name-retired		*		
3896054	1	Taraxacum lucescens	gbif:6082589	id-retired/name-retired		*		
3897387	1	Hieracium charactophyllum	gbif:3136380	id-retired/name-retired		*		
3896053	1	Taraxacum rigidum	gbif:5695701	id-retired/name-retired		*		
3897384	1	Hieracium ratluense	gbif:3135572	id-retired/name-retired		*		
3896056	1	Taraxacum handelii	gbif:5697925	id-retired/name-retired		*		
3897385	1	Hieracium isabellae	gbif:4214727	id-retired/name-retired		*		
3896055	1	Taraxacum laciniatulum	gbif:5697503	id-retired/name-retired		*		
3896058	1	Taraxacum cuspidifrons	gbif:5698636	id-retired/name-retired		*		
3896057	1	Taraxacum cycloides	gbif:5698628	id-retired/name-retired		*		
3897388	1	Hieracium einichense	gbif:4223725	id-retired/name-retired		*		
3896059	1	Taraxacum poliophytum	gbif:5696268	id-retired/name-retired		*		
4727703	1	Pyrethropsis	gbif:3090907	lumped		371819		
4727704	2	Leuciva	gbif:3097714	newly-hidden[barren]	Leuciva	=		
4727705	1	Leuciva dealbata	gbif:3097715	id-retired/name-retired		*		
4727706	1	Greenella	gbif:3091448	lumped		592494		
845259	2	Campanulastrum	ncbi:239429,gbif:3168048	lumped		590452		
4727748	1	Cyanus germanicopolitanus	gbif:5386015	id-retired/name-retired		*		
4727749	1	Cyanus pseudaxillaris	gbif:6076147	id-retired/name-retired		*		
4727740	1	Cyanus nigrifimbrius	gbif:6076168	id-retired/name-retired		*		
4727741	1	Cyanus triumfetti	gbif:7338125	lumped		1003249		
4727742	1	Cyanus bourgaei	gbif:5385992	id-retired/name-retired		*		
4727743	1	Cyanus pinnatifidus	gbif:5385991	id-retired/name-retired		*		
4727738	1	Cyanus tanaiticus	gbif:5385989	id-retired/name-retired		*		
4727739	1	Cyanus laniger	gbif:6076166	id-retired/name-retired		*		
4727730	1	Rothmaleria granatensis	gbif:3099975	id-retired/name-retired		*		
4727732	1	Acelepidopsis	gbif:7336635	id-retired/name-retired		*		
4727724	1	Aspilia sylphioides	gbif:7336925	id-retired/name-retired		*		
4727726	1	Cynarocephalus	gbif:4908327	id-retired/name-retired		*		
4727729	2	Rothmaleria	gbif:3099974	newly-hidden[barren]	Rothmaleria	=		
4727718	2	Berylsimpsonia	gbif:3141339	newly-hidden[barren]	Berylsimpsonia	=		
4727719	1	Berylsimpsonia vanillosma	gbif:3141342	id-retired/name-retired		*		
4727669	1	Xylorrhiza	gbif:7337064	id-retired/name-retired		*		
4727661	2	Dendranthema	gbif:3091487	lumped		692375		
4727662	1	Dendranthema occidentalijaponense	gbif:7337909	id-retired/name-retired		*		
4727663	3	Hirtellina	gbif:3111705	lumped		795403		
4727653	3	Ancistrocarphus	gbif:3132592	newly-hidden[barren]	Ancistrocarphus	=		
4727654	1	Ancistrocarphus filagineus	gbif:3132594	id-retired/name-retired		*		
4727655	1	Ancistrocarphus keilii	gbif:3132593	id-retired/name-retired		*		
3899011	1	Helichrysum f.	gbif:7337887	id-retired/name-retired		*		
3899010	1	Helichrysum callichrysum	gbif:3131516	id-retired/name-retired		*		
3899015	1	Helichrysum chasmolycicum	gbif:6077251	id-retired/name-retired		*		
3899014	1	Helichrysum artvinense	gbif:4249150	id-retired/name-retired		*		
3899013	1	Helichrysum noëanum	gbif:6077258	id-retired/name-retired		*		
4727649	1	Laphamia lemmoni	gbif:7335991	id-retired/name-retired		*		
4727641	1	Brasilia	gbif:3118064	lumped		56581		
4727644	1	Ugamia	gbif:3139513	id-retired/name-retired		*		
3899019	1	Helichrysum chionophilum	gbif:4248339	id-retired/name-retired		*		
3899018	1	Helichrysum pygmaeum	gbif:4244900	id-retired/name-retired		*		
3899016	1	Helichrysum peshmenianum	gbif:4245210	id-retired/name-retired		*		
3899000	1	Gnaphalium leucopilinum	gbif:5390731	id-retired/name-retired		*		
3899004	1	Gnaphalium domingense	gbif:5390895	id-retired/name-retired		*		
3899003	1	Gnaphalium exilifolium	gbif:5390735	id-retired/name-retired		*		
3899002	1	Gnaphalium pichleri	gbif:5390765	id-retired/name-retired		*		
3899001	1	Gnaphalium caucasicum	gbif:5390879	id-retired/name-retired		*		
3899008	1	Helichrysum buschii	gbif:3131537	id-retired/name-retired		*		
3899007	1	Gnaphalium stewartii	gbif:5390773	id-retired/name-retired		*		
3899009	1	Helichrysum goulandriorum	gbif:4247062	id-retired/name-retired		*		
4727680	1	Parthenice mollis	gbif:3089137	id-retired/name-retired		*		
4727679	2	Parthenice	gbif:3089136	newly-hidden[barren]	Parthenice	=		
4727671	1	Cupidone	gbif:4924548	id-retired/name-retired		*		
4727677	1	Khasianthus	gbif:4933913	id-retired/name-retired		*		
4727678	1	Uniyala	gbif:4933915	id-retired/name-retired		*		
4727670	1	Ainsilaea	gbif:4924543	id-retired/name-retired		*		
1008169	2	Phaeostigma	ncbi:457747	newly-hidden[barren]	Phaeostigma	=		
4727628	1	Hieracites	gbif:4895135	id-retired/name-retired		*		
4727612	1	Callipappus	gbif:7336605	lumped		931533		
420737	1	Endopappus macrocarpus	ncbi:282210,gbif:3098649	newly-hidden[incertae_sedis_inherited]	Endopappus	=		
373857	1	Psiadia coronopus	ncbi:1225828	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
373855	1	Psiadia dentata	ncbi:1225829	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
4727596	1	Stilpnopappus	gbif:3098445	lumped		4727545		
712218	1	Psiadia sericea	ncbi:1225850	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
1058496	2	Rennera	ncbi:457728,gbif:3144216	newly-hidden[barren]	Rennera	=		
4727542	1	Cyclachaena xanthifolia	gbif:6445680	id-retired/name-retired		*		
4727546	1	Virgaurea	gbif:4234388	id-retired/name-retired		*		
4727532	1	Macrorrhynchus	gbif:7337729	id-retired/name-retired		*		
4727527	2	Neonesomia	gbif:3130078	newly-hidden[barren]	Neonesomia	=		
4727522	1	Haploësthes	gbif:7336137	id-retired/name-retired		*		
4727524	1	Meratia	gbif:3136853	id-retired/name-retired		*		
4727515	3	Bradburia	gbif:3087112	newly-hidden[barren]	Bradburia	=		
4727516	1	Bradburia pilosa	gbif:5385150	id-retired/name-retired		*		
4727517	1	Bradburia hirtella	gbif:5385147	id-retired/name-retired		*		
4727584	6	Kemulariella	gbif:3088209	newly-hidden[barren]	Kemulariella	=		
4727585	1	Kemulariella caucasica	gbif:3088220	id-retired/name-retired		*		
4727586	1	Kemulariella rosea	gbif:3088218	id-retired/name-retired		*		
4727587	1	Kemulariella colchica	gbif:3088213	id-retired/name-retired		*		
4727588	1	Kemulariella abchasica	gbif:3088211	id-retired/name-retired		*		
4727589	1	Kemulariella tuganiana	gbif:3088216	id-retired/name-retired		*		
4727572	2	Coleosanthus	gbif:6063678	lumped		345509		
4727573	1	Coleosanthus lemmoni	gbif:7336411	id-retired/name-retired		*		
4727574	1	Actinoseris	gbif:3146164	lumped		864183		
4727561	1	Hymenoclea sandersonii	gbif:5402065	id-retired/name-retired		*		
4727563	2	Oxytenia	gbif:3138696	newly-hidden[barren]	Oxytenia	=		
4727564	1	Oxytenia acerosa	gbif:3138697	id-retired/name-retired		*		
4727565	1	Novopokrovskia	gbif:3142317	id-retired/name-retired		*		
4727560	2	Hymenoclea	gbif:3139594	newly-hidden[barren]	Hymenoclea	=		
856123	1	Phalacrocarpum oppositifolium	ncbi:133258,gbif:3150359	newly-hidden[incertae_sedis_inherited]	Phalacrocarpum	=		
1058739	1	Pteronia incana	ncbi:72971	newly-hidden[incertae_sedis_inherited]	Pteronia	=		
1058737	6	Pteronia	ncbi:72970,gbif:3116951	newly-hidden[incertae_sedis]	Pteronia	=		
4727504	2	Sparganophoros	gbif:4933940	id-retired/name-retired		*		
4727505	1	Sparganophoros sparganophora	gbif:4933941	id-retired/name-retired		*		
930670	1	Cousinia autrani	ncbi:525940	lumped		641706		
856163	1	Lepidophorum repandum	ncbi:133251,gbif:3091325	newly-hidden[incertae_sedis_inherited]	Lepidophorum	=		
4727491	1	Vesicarpa	gbif:6445346	lumped		133192		
4727488	2	Chorisiva	gbif:3097015	newly-hidden[barren]	Chorisiva	=		
4727489	1	Chorisiva nevadensis	gbif:3097016	id-retired/name-retired		*		
4727481	1	Crepidastrum	gbif:7338626	id-retired/name-retired		*		
4727483	1	Crepihieracium	gbif:4886853	id-retired/name-retired		*		
4727471	1	Heiraciastrum	gbif:4900684	id-retired/name-retired		*		
4727428	2	Miyamayomena	gbif:3149481	lumped		409712		
4727422	1	Hyoserites	gbif:4888956	id-retired/name-retired		*		
4727405	1	Troglophyton parvulum	gbif:3118051	id-retired/name-retired		*		
4727408	1	Myriocephalus rhizocephalus	gbif:3115946	id-retired/name-retired		*		
495968	1	Hypochaeris arachnoidea	ncbi:312094	id-retired/name-retired		*		
4727445	1	Sobreyra	gbif:6063360	id-retired/name-retired		*		
4727434	1	Leucacantha	gbif:7338564	lumped		1066135		
697324	1	Psiadia sp. JS-2012	ncbi:1227518	newly-hidden[incertae_sedis_inherited]	Psiadia	=		
659066	1	Campanula americana	ncbi:1241016,gbif:5411082	lumped		270849		
3892883	1	Lobelia carens	gbif:5408505	lumped		149576		
3892877	1	Lobelia kauaiensis	gbif:5407823	id-retired/name-retired		*		
4727389	1	Sphaeranthus strobiliferus	gbif:3094674	id-retired/name-retired		*		
4727381	1	Carphochaete bigelovii	gbif:3143116	id-retired/name-retired		*		
4727382	1	Psathyrotopsis scaposa	gbif:3112026	id-retired/name-retired		*		
4727384	1	Cymophora accedens	gbif:3120482	id-retired/name-retired		*		
4727374	1	Koanophyllon droserolepis	gbif:3144941	id-retired/name-retired		*		
4727375	1	Koanophyllon dolicholepis	gbif:3145030	id-retired/name-retired		*		
4727379	1	Koanophyllon celtidifolium	gbif:3145098	id-retired/name-retired		*		
4727370	1	Lipochaeta succulenta	gbif:5390915	id-retired/name-retired		*		
4727373	1	Critonia macropoda	gbif:5702471	id-retired/name-retired		*		
4727363	1	Adenostemma berteroi	gbif:3094633	id-retired/name-retired		*		
4727364	1	Lipochaeta connata	gbif:5390924	id-retired/name-retired		*		
4727365	1	Lipochaeta procumbens	gbif:5390923	id-retired/name-retired		*		
4727366	1	Lipochaeta degeneri	gbif:5390922	id-retired/name-retired		*		
4727367	1	Lipochaeta heterophylla	gbif:5390925	id-retired/name-retired		*		
4727368	1	Lipochaeta rockii	gbif:5390905	id-retired/name-retired		*		
4727369	1	Lipochaeta lobata	gbif:5390913	id-retired/name-retired		*		
4727361	1	Adenostemma verbesina	gbif:3094612	id-retired/name-retired		*		
4727362	1	Adenostemma lanceolatum	gbif:3094622	id-retired/name-retired		*		
4727352	1	Flourensia pringlei	gbif:3094542	id-retired/name-retired		*		
4727353	1	Wedelia acapulcensis	gbif:5386577	id-retired/name-retired		*		
4727354	1	Wedelia reticulata	gbif:5386635	id-retired/name-retired		*		
4727355	1	Wedelia lanceolata	gbif:5386632	id-retired/name-retired		*		
4727357	1	Wedelia buphthalmiflora	gbif:5929311	id-retired/name-retired		*		
4727358	1	Lasianthaea podocephala	gbif:3134321	id-retired/name-retired		*		
4727351	1	Flourensia cernua	gbif:3094540	id-retired/name-retired		*		
4727398	1	Dichrocephala integrifolia	gbif:3115588	newly-hidden[incertae_sedis_inherited]	Dichrocephala	=		
4727391	1	Tripolium sorrentinoi	gbif:3098613	id-retired/name-retired		*		
4727395	1	Kalimeris mongolica	gbif:3090123	id-retired/name-retired		*		
4727305	1	Nabalus serpentaria	gbif:7336477	lumped		1016047		
4727306	1	Dendroseris berteriana	gbif:5792784	id-retired/name-retired		*		
4727308	1	Artemisiella nervosa	gbif:4483829	id-retired/name-retired		*		
4727309	1	Artemisiella krasheninnikovi	gbif:4483830	id-retired/name-retired		*		
4727301	1	Taraxacum spinulosum	ncbi:1309608,gbif:5394134	lumped		3895235		
4727304	1	Cephalorrhynchus macrorrhizus	gbif:4933550	id-retired/name-retired		*		
1008414	5	Commidendrum	ncbi:72915,gbif:3089800	newly-hidden[incertae_sedis]	Commidendrum	=		
117297	1	Corokia buddleioides	ncbi:450834	newly-hidden[incertae_sedis_inherited]	Argophyllaceae	=		
117299	1	Corokia macrocarpa	ncbi:450835	newly-hidden[incertae_sedis_inherited]	Argophyllaceae	=		
3892950	1	Lobelia fugax	gbif:5408557	lumped		888136		
3892970	1	Lobelia gibbosa	gbif:5408483	lumped		894914		
4727349	1	Petasites frigidus var. palmatus	ncbi:98710	lumped		3899402		
4727342	1	Parasenecio monantha	gbif:6135763	id-retired/name-retired		*		
4727344	1	Parasenecio hastatus	gbif:3090393	id-retired/name-retired		*		
4727345	1	Parasenecio auriculata	gbif:4274412	id-retired/name-retired		*		
4727346	1	Gynoxys reinaldii	gbif:5792783	id-retired/name-retired		*		
4727347	1	Psacalium decompositum	gbif:3097629	id-retired/name-retired		*		
4727340	1	Hertia cluytiifolia	gbif:3098861	id-retired/name-retired		*		
3892906	1	Lobelia galpinii	gbif:5409214	lumped		104510		
1008405	1	Commidendrum robustum	ncbi:72916	newly-hidden[incertae_sedis_inherited]	Commidendrum	=		
3892934	1	Lobelia macraeana	gbif:5409179	lumped		214809		
445544	1	Tridactylina kirilowii	ncbi:466083	newly-hidden[incertae_sedis_inherited]	Tridactylina	=		
3898098	1	Hieracium teligerum	gbif:3135448	id-retired/name-retired		*		
3898096	1	Hieracium crinellum	gbif:3136196	id-retired/name-retired		*		
3898093	1	Hieracium arlbergense	gbif:4234631	id-retired/name-retired		*		
3898094	1	Hieracium glevense	gbif:3135600	id-retired/name-retired		*		
3898092	1	Hieracium pseudojutlandicum	gbif:4248928	id-retired/name-retired		*		
445542	2	Tridactylina	ncbi:466082,gbif:3088591	newly-hidden[incertae_sedis]	Tridactylina	=		
3898064	1	Hieracium staui	gbif:3135888	id-retired/name-retired		*		
3899396	1	Blennosperma bakeri	gbif:3099006	id-retired/name-retired		*		
3898065	1	Hieracium robertsii	gbif:3136468	id-retired/name-retired		*		
3899394	1	Luina serpentina	gbif:3095360	id-retired/name-retired		*		
3898063	1	Hieracium mukacevense	gbif:3135203	id-retired/name-retired		*		
3899393	1	Ligularia carpathica	gbif:6077207	id-retired/name-retired		*		
3898068	1	Hieracium dasycraspedum	gbif:4225489	id-retired/name-retired		*		
3898069	1	Hieracium ugandiense	gbif:3135209	id-retired/name-retired		*		
3898066	1	Hieracium endaurovae	gbif:3136469	id-retired/name-retired		*		
3898067	1	Hieracium pleuroleucum	gbif:3135892	id-retired/name-retired		*		
3898060	1	Hieracium leucograptum	gbif:3136460	id-retired/name-retired		*		
3899392	1	Ligularia subsagittata	gbif:5395448	id-retired/name-retired		*		
3898061	1	Hieracium pamphili	gbif:3135201	id-retired/name-retired		*		
3899391	1	Tephroseris coincyi	gbif:3131080	id-retired/name-retired		*		
3899390	1	Tephroseris cladobotrys	gbif:3131083	id-retired/name-retired		*		
3898053	1	Hieracium eucallum	gbif:3135432	id-retired/name-retired		*		
3899385	1	Tephroseris longifolia	gbif:3131004	id-retired/name-retired		*		
3898054	1	Hieracium hibernicum	gbif:3136417	id-retired/name-retired		*		
3899384	1	Tephroseris elodes	gbif:3130994	id-retired/name-retired		*		
3898051	1	Hieracium stranigense	gbif:4242603	id-retired/name-retired		*		
3899383	1	Tephroseris balbisiana	gbif:3131024	id-retired/name-retired		*		
3898052	1	Hieracium backhousei	gbif:3135437	id-retired/name-retired		*		
3898057	1	Hieracium argenteum	gbif:3136415	id-retired/name-retired		*		
3899389	1	Tephroseris crassifolia	gbif:3131046	id-retired/name-retired		*		
3898058	1	Hieracium transpeczoricum	gbif:3136413	id-retired/name-retired		*		
3899388	1	Tephroseris atropurpureua	gbif:7336721	id-retired/name-retired		*		
3898055	1	Hieracium progrediens	gbif:3136465	id-retired/name-retired		*		
3899387	1	Tephroseris papposa	gbif:3131027	id-retired/name-retired		*		
3898056	1	Hieracium stenolepiforme	gbif:3135207	id-retired/name-retired		*		
3898050	1	Hieracium brevipilum	gbif:3136416	id-retired/name-retired		*		
3899380	1	Arnoglossum album	gbif:5390088	id-retired/name-retired		*		
3898059	1	Hieracium notabile	gbif:4205913	id-retired/name-retired		*		
3898086	1	Hieracium asymmetricum	gbif:3136199	id-retired/name-retired		*		
3898087	1	Hieracium pujattii	gbif:4248144	id-retired/name-retired		*		
3898084	1	Hieracium fourcadei	gbif:4220584	id-retired/name-retired		*		
3898085	1	Hieracium umbellaticeps	gbif:3136198	id-retired/name-retired		*		
3898088	1	Hieracium ulothrix	gbif:3135255	id-retired/name-retired		*		
3898089	1	Hieracium amphisericophorum	gbif:4235898	id-retired/name-retired		*		
3898082	1	Hieracium polycephalum	gbif:3135072	id-retired/name-retired		*		
3898083	1	Hieracium eustomon	gbif:3135028	id-retired/name-retired		*		
3898081	1	Hieracium hjeltii	gbif:3136309	id-retired/name-retired		*		
3898075	1	Hieracium murcandidum	gbif:4207331	id-retired/name-retired		*		
3898076	1	Hieracium pseudopellucidum	gbif:3135074	id-retired/name-retired		*		
3898073	1	Hieracium penduliforme	gbif:3135897	id-retired/name-retired		*		
3898074	1	Hieracium pseudopallidum	gbif:4248787	id-retired/name-retired		*		
3898077	1	Hieracium mirandum	gbif:4207888	id-retired/name-retired		*		
3898078	1	Hieracium glandulosodentatum	gbif:3135077	id-retired/name-retired		*		
3898072	1	Hieracium vayredanum	gbif:3135171	id-retired/name-retired		*		
3898070	1	Hieracium montis-florum	gbif:4207577	id-retired/name-retired		*		
784193	1	Argophyllum laxum	ncbi:863414	newly-hidden[incertae_sedis_inherited]	Argophyllaceae	=		
4727264	1	Taraxacum (sect. Dioszegia) sp. 5843Hnew	ncbi:154249	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. 5843Hnew	=		
4727265	1	Taraxacum (sect. Borealia) sp. K208	ncbi:154242	newly-hidden[incertae_sedis]	Taraxacum (sect. Borealia) sp. K208	=		
4727266	1	Taraxacum (sect. Boreigena/Ceratophora) sp. tl148	ncbi:154243	newly-hidden[incertae_sedis]	Taraxacum (sect. Boreigena/Ceratophora) sp. tl148	=		
4727267	1	Taraxacum (sect. Arctica) sp. 4251Hnew	ncbi:154240	newly-hidden[incertae_sedis]	Taraxacum (sect. Arctica) sp. 4251Hnew	=		
4727268	1	Taraxacum (sect. Borealia) sp. K187	ncbi:154241	newly-hidden[incertae_sedis]	Taraxacum (sect. Borealia) sp. K187	=		
4727269	1	Taraxacum (sect. Celtica) sp. tk52-1	ncbi:154246	newly-hidden[incertae_sedis]	Taraxacum (sect. Celtica) sp. tk52-1	=		
4727260	1	Taraxacum (sect. Ceratophora) sp. 560	ncbi:125331	newly-hidden[incertae_sedis]	Taraxacum (sect. Ceratophora) sp. 560	=		
4727261	1	Taraxacum (sect. Erythrosperma) sp. 577	ncbi:125338	newly-hidden[incertae_sedis]	Taraxacum (sect. Erythrosperma) sp. 577	=		
4727262	1	Taraxacum (sect. Suavia) sp. 4218	ncbi:125339	newly-hidden[incertae_sedis]	Taraxacum (sect. Suavia) sp. 4218	=		
4727263	1	Taraxacum (sect. Dioszegia) sp. 4310Hnew	ncbi:154248	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. 4310Hnew	=		
4727253	1	Taraxacum (sect. Ruderalia) sp. 478	ncbi:125336	newly-hidden[incertae_sedis]	Taraxacum (sect. Ruderalia) sp. 478	=		
4727254	1	Taraxacum (sect. Crocea/Taraxacum) sp. 558	ncbi:125337	newly-hidden[incertae_sedis]	Taraxacum (sect. Crocea/Taraxacum) sp. 558	=		
4727255	1	Taraxacum (sect. Macrodonta) sp. 637	ncbi:125334	newly-hidden[incertae_sedis]	Taraxacum (sect. Macrodonta) sp. 637	=		
4727256	1	Taraxacum (sect. Tibetana) sp. 311	ncbi:125335	newly-hidden[incertae_sedis]	Taraxacum (sect. Tibetana) sp. 311	=		
4727257	1	Taraxacum (sect. Scariosa) sp. 6057	ncbi:125332	newly-hidden[incertae_sedis]	Taraxacum (sect. Scariosa) sp. 6057	=		
4727258	1	Taraxacum (sect. Hamata) sp. 632	ncbi:125333	newly-hidden[incertae_sedis]	Taraxacum (sect. Hamata) sp. 632	=		
4727259	1	Taraxacum (sect. Macrodonta) sp. 556	ncbi:125330	newly-hidden[incertae_sedis]	Taraxacum (sect. Macrodonta) sp. 556	=		
4727250	1	Taraxacum (sect. Obovata) sp. S5655	ncbi:154268	newly-hidden[incertae_sedis]	Taraxacum (sect. Obovata) sp. S5655	=		
4727251	1	Taraxacum (sect. Obovata) sp. S5679	ncbi:154269	newly-hidden[incertae_sedis]	Taraxacum (sect. Obovata) sp. S5679	=		
4727252	1	Taraxacum sp. s5424	ncbi:163460	newly-hidden[incertae_sedis]	Taraxacum sp. s5424	=		
3899411	1	Jacobaea schischkiniana	gbif:5388641	id-retired/name-retired		*		
3899410	1	Dendrophorbium tipocochensis	gbif:5792785	id-retired/name-retired		*		
4727242	1	Taraxacum (sect. Mongolica) sp. 6225Hnew	ncbi:154264	newly-hidden[incertae_sedis]	Taraxacum (sect. Mongolica) sp. 6225Hnew	=		
4727243	1	Taraxacum (sect. Naevosa) sp. 628Hnew	ncbi:154265	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. 628Hnew	=		
4727244	1	Taraxacum (sect. Naevosa) sp. tk45	ncbi:154266	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. tk45	=		
4727245	1	Taraxacum (sect. Obovata) sp. 535	ncbi:154267	newly-hidden[incertae_sedis]	Taraxacum (sect. Obovata) sp. 535	=		
4727246	1	Taraxacum (sect. Kashmirana) sp. S5652	ncbi:154260	newly-hidden[incertae_sedis]	Taraxacum (sect. Kashmirana) sp. S5652	=		
4727247	1	Taraxacum (sect. Leucantha) sp. K3671	ncbi:154261	newly-hidden[incertae_sedis]	Taraxacum (sect. Leucantha) sp. K3671	=		
4727248	1	Taraxacum (sect. Mexicana) sp. S5598	ncbi:154262	newly-hidden[incertae_sedis]	Taraxacum (sect. Mexicana) sp. S5598	=		
4727249	1	Taraxacum (sect. Mongolica) sp. 6081ht	ncbi:154263	newly-hidden[incertae_sedis]	Taraxacum (sect. Mongolica) sp. 6081ht	=		
3899415	1	Jacobaea mollis	gbif:5388605	id-retired/name-retired		*		
3899414	1	Jacobaea pancicii	gbif:5695488	id-retired/name-retired		*		
3899413	1	Jacobaea mouterdei	gbif:5388618	id-retired/name-retired		*		
